label,lat,lon,precision,place
Ukrainian_Cossack_Dnipropetrovsk,48.46,35.05,district,"Dnipropetrovsk oblast, Ukraine"
Ukrainian_Cossack_Zaporizhzhia,47.84,35.14,district,"Zaporizhzhia, Ukraine"
Ukrainian_Crimea,45.00,34.10,region,"Crimea"
Ukrainian_Dnipro,48.46,35.05,site,"Dnipro, Ukraine"
Ukrainian_Donetsk,48.02,37.80,district,"Donetsk, Ukraine"
Ukrainian_Ivano-Frankivsk,48.92,24.71,district,"Ivano-Frankivsk, Ukraine"
Ukrainian_Kharkiv,49.99,36.23,district,"Kharkiv, Ukraine"
Ukrainian_Kiev,50.45,30.52,site,"Kyiv, Ukraine"
Ukrainian_Kropyvnytskyi,48.51,32.26,district,"Kropyvnytskyi, Ukraine"
Ukrainian_Lviv,49.84,24.03,district,"Lviv, Ukraine"
Ukrainian_Poltava,49.59,34.55,district,"Poltava, Ukraine"
Ukrainian_Pontic,47.10,37.55,guess,"Northern Pontic coast (Mariupol), Ukraine"
Ukrainian_Rivne,50.62,26.25,district,"Rivne, Ukraine"
Ukrainian_Sumy,50.91,34.80,district,"Sumy, Ukraine"
Ukrainian_Ternopil,49.55,25.59,district,"Ternopil, Ukraine"
Ukrainian_Volyn,50.75,25.34,district,"Volyn (Lutsk), Ukraine"
Ukrainian_Zakarpattia,48.62,22.29,district,"Zakarpattia (Uzhhorod), Ukraine"
Ukrainian_Zaporizhzhia,47.84,35.14,district,"Zaporizhzhia, Ukraine"
Ukrainian_Zhytomyr,50.25,28.66,district,"Zhytomyr, Ukraine"
Ulchi,52.38,140.45,ethnic,"Bogorodskoye, Khabarovsk Krai, Russia"
Umbundu,-12.78,15.74,ethnic,"Huambo, Angola"
Uros_Peru_Titicaca,-15.80,-69.95,site,"Uros floating islands, Lake Titicaca, Peru"
Uruguayan_Mestizo,-34.90,-56.16,country,"Montevideo, Uruguay"
Uttar_Pradeshi_Bania_Gupta,26.85,80.95,region,"Uttar Pradesh, India"
Uttar_Pradeshi_Brahmin_Sakaldwipi,26.85,80.95,region,"Uttar Pradesh, India"
Uttar_Pradeshi_Chamar,26.85,80.95,region,"Uttar Pradesh, India"
Uttar_Pradeshi_Dalit,26.85,80.95,region,"Uttar Pradesh, India"
Uttar_Pradeshi_Dharkar,26.85,80.95,region,"Uttar Pradesh, India"
Uttar_Pradeshi_Rajput_Muslim,26.85,80.95,region,"Uttar Pradesh, India"
Uttarakhandi_Brahmin,30.07,79.10,region,"Uttarakhand, India"
Uyghur,39.47,75.99,ethnic,"Kashgar, Xinjiang, China"
Uzbek,41.31,69.24,country,"Tashkent, Uzbekistan"
Uzbek_Khorezm,41.55,60.63,district,"Khorezm (Urgench), Uzbekistan"
Uzbek_Tashkent,41.31,69.24,site,"Tashkent, Uzbekistan"
Velama,17.00,79.50,region,"Telangana/Andhra Pradesh, India"
Vellalar,11.00,78.50,region,"Tamil Nadu, India"
Venezuelan_Moreno,10.49,-66.88,country,"Caracas, Venezuela"
Vepsian,61.35,35.35,ethnic,"Sheltozero/Podporozhye, Karelia, Russia"
Vietnamese,21.03,105.85,country,"Hanoi, Vietnam"
Visayan,10.32,123.89,region,"Cebu, Visayas, Philippines"
Vlach_Aromanian_Greece,39.77,21.18,ethnic,"Metsovo, Epirus, Greece"
Votian,59.62,28.40,ethnic,"Luzhitsy, Kingisepp, Leningrad oblast, Russia"
Wa,22.65,99.59,ethnic,"Ximeng, Yunnan, China"
Wabondei,-5.20,38.70,ethnic,"Bondei, Tanga, Tanzania"
Wakhi,37.00,73.00,ethnic,"Wakhan corridor, Afghanistan"
Walloon,50.47,4.87,region,"Wallonia (Namur), Belgium"
Wasambaa,-4.78,38.29,ethnic,"Usambara (Lushoto), Tanzania"
Welsh,52.30,-3.70,region,"Wales, UK"
Western_Uttar_Pradeshi_Jatt,28.98,77.71,region,"Meerut, western Uttar Pradesh, India"
Western_Uttar_Pradeshi_Jatt_Hindu,28.98,77.71,region,"Meerut, western Uttar Pradesh, India"
Western_Uttar_Pradeshi_Jatt_Sikh,28.98,77.71,region,"Western Uttar Pradesh, India"
Western_Uttar_Pradeshi_Syed,28.98,77.71,region,"Western Uttar Pradesh, India"
Western_Uttar_Pradeshi_Tyagi,28.98,77.71,region,"Western Uttar Pradesh, India"
Wichi,-23.00,-63.00,ethnic,"Gran Chaco, Salta/Formosa, Argentina"
Wolayta,6.86,37.75,ethnic,"Sodo, Wolayta, Ethiopia"
Wolof_Gambia,13.45,-16.00,ethnic,"Wolof areas, Gambia"
Xhosa,-32.30,27.50,ethnic,"Eastern Cape, South Africa"
Xibo,43.83,81.15,ethnic,"Qapqal Xibe county, Xinjiang, China"
Xun,-17.90,19.80,guess,"!Xun San areas, northern Namibia"
Yaghnobi,39.20,68.80,ethnic,"Yaghnob valley, Tajikistan"
Yakut,62.03,129.73,ethnic,"Yakutsk, Sakha, Russia"
Yanesha_High_Selva,-10.58,-75.40,district,"Oxapampa, Pasco, Peru"
Yanesha_Intermediate_Selva,-10.30,-74.95,district,"Villa Rica/Puerto Bermudez, Peru"
Yao,24.13,110.19,ethnic,"Jinxiu Yao county, Guangxi, China"
Yarsani_Iran,34.31,47.07,ethnic,"Kermanshah, Iran"
Yarsani_Iraq,34.34,45.39,ethnic,"Khanaqin, Diyala, Iraq"
Yazidi_Armenia,40.32,44.10,region,"Aragatsotn, Armenia"
Yazidi_Iraq,36.32,41.86,region,"Sinjar, Nineveh, Iraq"
Yazidi_Turkey,37.23,40.93,region,"Batman/Viransehir, southeastern Turkey"
Yemeni_Arab,15.35,44.21,country,"Sanaa, Yemen"
Yemeni_Arab_(South_Asian-Mixed),15.35,44.21,country,"Sanaa, Yemen"
Yemeni_Arab_Al_Bayda,13.98,45.57,district,"Al Bayda, Yemen"
Yemeni_Arab_Al_Jawf,16.60,45.00,district,"Al Jawf, Yemen"
Yemeni_Arab_Amran,15.66,43.94,district,"Amran, Yemen"
Yemeni_Arab_Dhamar,14.55,44.40,district,"Dhamar, Yemen"
Yemeni_Arab_Hadramaut,15.93,48.79,district,"Hadramaut (Seiyun), Yemen"
Yemeni_Arab_Hajjah,15.69,43.60,district,"Hajjah, Yemen"
Yemeni_Arab_Ibb,13.97,44.18,district,"Ibb, Yemen"
Yemeni_Arab_Ma'rib,15.46,45.32,district,"Ma'rib, Yemen"
Yemeni_Mehri_Mahra,16.21,52.18,district,"Al Ghaydah, Al Mahrah, Yemen"
Yemenite_Jew,15.35,44.21,ethnic,"Sanaa, Yemen"
