label,lat,lon,precision,place
Koryak_(European-Mixed),59.09,159.95,ethnic,"Palana, Kamchatka, Russia"
Kosipe,-8.43,147.20,site,"Kosipe, Goilala, Central Province, Papua New Guinea"
Kubachinian,42.10,47.60,site,"Kubachi, Dakhadayevsky district, Dagestan, Russia"
Kuban_Cossack,45.04,38.98,region,"Krasnodar, Kuban, Russia"
Kuki,24.33,93.68,ethnic,"Churachandpur, Manipur, India"
Kumaoni_Brahmin,29.60,79.66,region,"Almora, Kumaon, Uttarakhand, India"
Kumyk,42.98,47.50,ethnic,"Makhachkala, Dagestan, Russia"
Kumyk_Stalskoe,43.15,46.90,site,"Stalskoye, Kizilyurt district, Dagestan, Russia"
Kurdish,37.00,43.50,ethnic,"Kurdistan (Turkey/Iraq/Iran borderlands)"
Kurdish_Feyli,34.35,45.39,ethnic,"Khanaqin, Diyala, Iraq"
Kurdish_Iran_Kermanshah,34.31,47.07,district,"Kermanshah, Iran"
Kurdish_Iraq,36.19,44.01,region,"Erbil, Iraqi Kurdistan"
Kurdish_Jew,37.14,42.68,ethnic,"Zakho, Duhok, Iraq"
Kurdish_Kurmanji_Azerbaijan,39.64,46.55,district,"Lachin/Kalbajar area, Azerbaijan"
Kurdish_Kurmanji_Iran_West_Azerbaijan_Urmia,37.55,45.07,district,"Urmia, West Azerbaijan, Iran"
Kurdish_Kurmanji_Iraq,36.87,42.99,region,"Duhok, Iraqi Kurdistan"
Kurdish_Kurmanji_Iraq_Duhok,36.87,42.99,district,"Duhok, Iraqi Kurdistan"
Kurdish_Kurmanji_Syria,37.05,41.22,region,"Qamishli, Al-Hasakah, Syria"
Kurdish_Kurmanji_Syria_Afrin,36.51,36.87,district,"Afrin, Aleppo, Syria"
Kurdish_Kurmanji_Syria_Al-Hasakah,36.50,40.75,district,"Al-Hasakah, Syria"
Kurdish_Kurmanji_Syria_Qamishli,37.05,41.22,site,"Qamishli, Al-Hasakah, Syria"
Kurdish_Kurmanji_Turkey,37.91,40.24,region,"Diyarbakir, southeastern Turkey"
Kurdish_Kurmanji_Turkey_Adiyaman,37.76,38.28,district,"Adiyaman, Turkey"
Kurdish_Kurmanji_Turkey_Ankara,39.93,32.86,district,"Ankara, Turkey"
Kurdish_Kurmanji_Turkey_Ardahan,41.11,42.70,district,"Ardahan, Turkey"
Kurdish_Kurmanji_Turkey_Bingol,38.89,40.50,district,"Bingol, Turkey"
Kurdish_Kurmanji_Turkey_Bitlis,38.40,42.11,district,"Bitlis, Turkey"
Kurdish_Kurmanji_Turkey_Corum,40.55,34.95,district,"Corum, Turkey"
Kurdish_Kurmanji_Turkey_Dersim,39.11,39.55,district,"Tunceli (Dersim), Turkey"
Kurdish_Kurmanji_Turkey_Diyarbakir,37.91,40.24,district,"Diyarbakir, Turkey"
Kurdish_Kurmanji_Turkey_Elazig,38.68,39.22,district,"Elazig, Turkey"
Kurdish_Kurmanji_Turkey_Erzincan,39.75,39.49,district,"Erzincan, Turkey"
Kurdish_Kurmanji_Turkey_Gumushane,40.46,39.48,district,"Gumushane, Turkey"
Kurdish_Kurmanji_Turkey_Hakkari,37.58,43.74,district,"Hakkari, Turkey"
Kurdish_Kurmanji_Turkey_Igdir,39.92,44.04,district,"Igdir, Turkey"
Kurdish_Kurmanji_Turkey_Kahramanmaras,37.58,36.93,district,"Kahramanmaras, Turkey"
Kurdish_Kurmanji_Turkey_Kayseri,38.73,35.49,district,"Kayseri, Turkey"
Kurdish_Kurmanji_Turkey_Konya,37.87,32.48,district,"Konya, Turkey"
Kurdish_Kurmanji_Turkey_Malatya,38.35,38.31,district,"Malatya, Turkey"
Kurdish_Kurmanji_Turkey_Mardin,37.31,40.74,district,"Mardin, Turkey"
Kurdish_Kurmanji_Turkey_Sanliurfa,37.16,38.79,district,"Sanliurfa, Turkey"
Kurdish_Kurmanji_Turkey_Siirt,37.93,41.94,district,"Siirt, Turkey"
Kurdish_Kurmanji_Turkey_Sivas,39.75,37.02,district,"Sivas, Turkey"
Kurdish_Kurmanji_Turkey_Van,38.49,43.38,district,"Van, Turkey"
Kurdish_Sorani_Iran_Kermanshah,34.31,47.07,district,"Kermanshah, Iran"
Kurdish_Sorani_Iran_Kordestan,35.31,46.99,district,"Sanandaj, Kordestan, Iran"
Kurdish_Sorani_Iran_West_Azerbaijan,36.76,45.72,district,"Mahabad, West Azerbaijan, Iran"
Kurdish_Sorani_Iraq_Erbil,36.19,44.01,district,"Erbil, Iraqi Kurdistan"
Kurdish_Sorani_Iraq_Sulaymaniyah,35.56,45.44,district,"Sulaymaniyah, Iraqi Kurdistan"
Kurdish_Turkey_Dersim,39.11,39.55,district,"Tunceli (Dersim), Turkey"
Kurdish_Zaza,39.00,39.90,ethnic,"Dersim/Bingol Zaza area, eastern Turkey"
Kurdish_Zaza_Bingol,38.89,40.50,district,"Bingol, Turkey"
Kurdish_Zaza_Dersim,39.11,39.55,district,"Tunceli (Dersim), Turkey"
Kurdish_Zaza_Diyarbakir,37.91,40.24,district,"Diyarbakir, Turkey"
Kurdish_Zaza_Elazig,38.68,39.22,district,"Elazig, Turkey"
Kurdish_Zaza_Erzincan,39.75,39.49,district,"Erzincan, Turkey"
Kurdish_Zaza_Mardin,37.31,40.74,district,"Mardin, Turkey"
Kurdish_Zaza_Mus,38.73,41.49,district,"Mus, Turkey"
Kurdish_Zaza_Sanliurfa,37.16,38.79,district,"Sanliurfa, Turkey"
Kurichiya_Brahmin,11.70,76.10,ethnic,"Wayanad, Kerala, India"
Kurumba,11.40,76.70,ethnic,"Nilgiris, Tamil Nadu, India"
Kusunda,28.00,82.30,ethnic,"Dang/Gorkha area, western Nepal"
Kuwaiti_Arab,29.37,47.98,country,"Kuwait City, Kuwait"
Kuwaiti_Arab_Al-Awazem,29.30,48.00,ethnic,"Kuwait (Al-Awazem tribe)"
Kuy_Thailand,15.00,104.00,ethnic,"Surin/Sisaket, northeastern Thailand"
Kwangali_Namibia,-17.93,19.77,ethnic,"Rundu, Kavango, Namibia"
Kyrgyz,41.50,74.80,country,"Kyrgyzstan"
Kyrgyz_Bishkek,42.87,74.59,site,"Bishkek, Kyrgyzstan"
Kyrgyz_China,39.71,76.17,district,"Artux, Kizilsu Kyrgyz prefecture, Xinjiang, China"
Kyrgyz_Tajikistan,38.17,73.97,district,"Murghab, Gorno-Badakhshan, Tajikistan"
Laal,9.30,18.00,ethnic,"Gori/Damtar, Moyen-Chari, Chad"
Lahu,22.56,99.93,ethnic,"Lancang Lahu county, Yunnan, China"
Lak,42.17,47.12,ethnic,"Kumukh, Lak district, Dagestan, Russia"
Lak_Iran,33.80,47.60,ethnic,"Lorestan (Laki area), Iran"
Lak_Iraq,34.35,45.39,guess,"Khanaqin area, eastern Iraq"
Lak_Turkey,37.50,41.00,guess,"southeastern Turkey"
Laka,9.40,16.30,ethnic,"Lai area, Tandjile/Logone, Chad"
Lamaholot_Flores_Bama,-8.35,122.90,site,"Bama, East Flores, Indonesia"
Lamaholot_Lembata_Hadakewa,-8.35,123.40,site,"Hadakewa, Lembata, Indonesia"
Lao,17.97,102.60,country,"Vientiane, Laos"
Latvian,56.95,24.11,country,"Riga, Latvia"
Lawa,18.50,98.30,ethnic,"Bo Luang, Chiang Mai/Mae Hong Son, Thailand"
Laz,41.18,40.88,ethnic,"Pazar/Rize, Black Sea coast, Turkey"
Lebanese_Arab_Christian,33.89,35.50,country,"Beirut, Lebanon"
Lebanese_Arab_Christian_Dinniyeh,34.35,36.05,district,"Dinniyeh, North Lebanon"
Lebanese_Arab_Christian_Greek_Orthodox,33.89,35.50,country,"Beirut, Lebanon"
Lebanese_Arab_Christian_Greek_Orthodox_Akkar,34.55,36.20,district,"Akkar, North Lebanon"
Lebanese_Arab_Christian_Greek_Orthodox_Beirut,33.89,35.50,site,"Beirut, Lebanon"
Lebanese_Arab_Christian_Greek_Orthodox_Koura,34.33,35.83,district,"Koura, North Lebanon"
Lebanese_Arab_Christian_Greek_Orthodox_Zgharta,34.40,35.90,district,"Zgharta, North Lebanon"
Lebanese_Arab_Christian_Maronite,34.00,35.75,region,"Mount Lebanon, Lebanon"
Lebanese_Arab_Christian_Maronite_Zgharta,34.40,35.90,district,"Zgharta, North Lebanon"
Lebanese_Arab_Christian_Melkite_Greek_Catholic,33.85,35.90,district,"Zahle, Beqaa, Lebanon"
Lebanese_Arab_Muslim,33.85,35.60,country,"Lebanon"
Lebanese_Arab_Muslim_Shia,33.50,35.50,region,"South Lebanon (Shia areas)"
Lebanese_Arab_Muslim_Shia_Beirut,33.87,35.51,site,"Beirut (southern suburbs), Lebanon"
Lebanese_Arab_Muslim_Shia_Nabatieh,33.38,35.48,district,"Nabatieh, South Lebanon"
Lebanese_Arab_Muslim_Sunni_Beirut,33.89,35.50,site,"Beirut, Lebanon"
