label,lat,lon,precision,place
Xinjiang_IA_Junmachanyilian,43.20,81.10,guess,"Junmachang, Zhaosu, Ili, Xinjiang, China"
Xinjiang_IA_Kalatasi,43.20,81.00,guess,"Kalatasi, Zhaosu, Ili, Xinjiang, China"
Xinjiang_IA_Kuokesuxi,43.20,81.90,guess,"Kuokesu, Tekes, Ili, Xinjiang, China"
Xinjiang_IA_Liushui,36.40,81.60,site,"Liushui, Yutian (Keriya), Hotan, Xinjiang, China"
Xinjiang_IA_Pazyryk_Tuwaxingcun,47.70,86.90,guess,"Tuwa village, Burqin, Altay, Xinjiang, China"
Xinjiang_IA_Qiafuqihaishuiku,43.90,82.40,guess,"Qiafuqihai reservoir, Nilka, Ili, Xinjiang, China"
Xinjiang_IA_Sahaxibei,48.10,86.20,guess,"Sahaxibei, Habahe, Altay, Xinjiang, China"
Xinjiang_IA_Shirenzigou,43.60,93.00,site,"Shirenzigou, Barkol, Hami, Xinjiang, China"
Xinjiang_IA_Simutasi,48.00,86.30,guess,"Simutasi, Habahe, Altay, Xinjiang, China"
Xinjiang_IA_Songshugou,43.90,83.00,guess,"Songshugou, Ili, Xinjiang, China"
Xinjiang_IA_Tangbalesayi,43.80,82.80,guess,"Tangbalesayi, Nilka, Ili, Xinjiang, China"
Xinjiang_IA_Tielieketesai,48.00,86.40,guess,"Tielieketesai, Habahe, Altay, Xinjiang, China"
Xinjiang_IA_Unknown_Site,42.00,87.00,guess,"Xinjiang, China"
Xinjiang_IA_Wulanbuluke,42.60,86.00,guess,"Wulanbuluke, Hejing, Bayingolin, Xinjiang, China"
Xinjiang_IA_Wutulan,43.80,82.60,guess,"Wutulan, Nilka, Ili, Xinjiang, China"
Xinjiang_IA_Wuzan,43.80,82.60,guess,"Wuzan, Ili, Xinjiang, China"
Xinjiang_IA_Zaghunluq,38.10,85.50,site,"Zaghunluq, Qiemo (Cherchen), Xinjiang, China"
Xinjiang_IA_Zeketai,43.40,83.40,guess,"Zeketai, Xinyuan, Ili, Xinjiang, China"
Xinjiang_LBA_Andronovo_Jirentaigoukou,43.80,82.50,site,"Jirentaigoukou, Nilka, Ili, Xinjiang, China"
Xinjiang_LBA_Andronovo_Kuokesuxi,43.20,81.90,guess,"Kuokesu, Tekes, Ili, Xinjiang, China"
Xinjiang_LBA_Andronovo_Tangbalesayi,43.80,82.80,guess,"Tangbalesayi, Nilka, Ili, Xinjiang, China"
Xinjiang_LBA_Andronovo_Wutulan,43.80,82.60,guess,"Wutulan, Nilka, Ili, Xinjiang, China"
Xinjiang_LBA_Songshugou,43.90,83.00,guess,"Songshugou, Ili, Xinjiang, China"
Zabaykalsky_BA_Okoshki,50.30,119.00,guess,"Okoshki, Priargunsk district, Zabaykalsky Krai, Russia"
Zabaykalsky_Mesolithic_Bol'shaya_Kanga,50.30,108.80,guess,"Bolshaya Kanga, Chikoy valley, Zabaykalsky Krai, Russia"
Zabaykalsky_N_Dvorcy-Dacha,52.10,113.40,guess,"Dvortsy, near Chita, Zabaykalsky Krai, Russia"
Zabaykalsky_N_Izvestkovaja,52.00,113.50,guess,"Izvestkovaya, Chita area, Zabaykalsky Krai, Russia"
Zabaykalsky_N_Nozhyj_Lake,51.00,114.50,guess,"Nozhiy Lake, Aginsky district, Zabaykalsky Krai, Russia"
Zabaykalsky_N_Pad_Tokui,52.00,113.40,guess,"Pad Tokui, Chita area, Zabaykalsky Krai, Russia"
Zabaykalsky_N_Zhindo,50.40,108.70,guess,"Zhindo, Krasnochikoysky district, Zabaykalsky Krai, Russia"
Zambia_LSA,-13.00,28.00,country,"Zambia"
