label,lat,lon,precision,place
Mexico_Early_Modern_Mexico_City,19.43,-99.13,site,"Mexico City, Mexico"
Mexico_Iron_Springs_Precolonial,31.00,-115.00,guess,"Iron Springs, Baja California, Mexico"
Mexico_La_Playa/Cerro_de_Trincheras_2400BP,30.40,-111.50,site,"La Playa / Cerro de Trincheras, Sonora, Mexico"
Mexico_La_Playa/Cerro_de_Trincheras_Precolonial,30.40,-111.50,site,"La Playa / Cerro de Trincheras, Sonora, Mexico"
Mexico_Loma_San_Gabriel_Culture_Cueva_de_los_Muertos_Chiquitos,24.90,-105.20,site,"Cueva de los Muertos Chiquitos, Durango, Mexico"
Mexico_Mogollon_Paquime,30.37,-107.95,site,"Paquime (Casas Grandes), Chihuahua, Mexico"
Mexico_Postclassic-Postconquest_Las_Palmas_Culture_Pericues,23.20,-109.80,region,"Cape Region, Baja California Sur, Mexico"
Mexico_Postclassic_Sierra_Tarahumara,27.50,-107.50,region,"Sierra Tarahumara, Chihuahua, Mexico"
Mexico_Postclassic_Toluquilla,21.00,-99.60,site,"Toluquilla, Queretaro, Mexico"
Moldova_EBA_Yamnaya,47.00,28.80,country,"Moldova"
Moldova_EIA_Cimmerian,47.00,28.80,country,"Moldova"
Moldova_Eneolithic_Kvityana_Crasnoe,46.70,29.50,guess,"Crasnoe, Moldova"
Moldova_Eneolithic_Trypillian_Late,47.00,28.80,country,"Moldova"
Moldova_Eneolithic_Zhyvotylivka_Bursuceni,47.60,28.10,site,"Bursuceni, Singerei, Moldova"
Moldova_Eneolithic_Zhyvotylivka_Taraclia,45.90,28.67,site,"Taraclia, Moldova"
Moldova_IA_Sarmatian_Cimislia,46.52,28.78,site,"Cimislia, Moldova"
Moldova_IA_Sarmatian_Ciumai,45.90,28.40,guess,"Ciumai, Taraclia, Moldova"
Moldova_IA_Scythian_Glinoe,46.60,29.90,site,"Glinoe, Transnistria, Moldova"
Moldova_LBA_Crihana_Veche,45.85,28.20,site,"Crihana Veche, Cahul, Moldova"
Moldova_LBA_Sabatinovka,47.00,28.80,country,"Moldova"
Moldova_MBA_Catacomb,47.00,28.80,country,"Moldova"
Moldova_MBA_Multi-Cordoned_Ware,47.00,28.80,country,"Moldova"
Moldova_MBA_Slobodzeya,46.73,29.70,site,"Slobozia, Transnistria, Moldova"
Moldova_Unknown_Provenance,47.00,28.80,country,"Moldova"
Mongolia_EBA_Afanasievo,48.00,89.50,region,"Mongolian Altai, Mongolia"
Mongolia_EBA_Ulgii,48.97,89.96,district,"Bayan-Ulgii, Mongolia"
Mongolia_EIA_Biluut,48.60,88.40,site,"Biluut, Khoton Nuur, Bayan-Ulgii, Mongolia"
Mongolia_EIA_Khovd,48.00,91.60,district,"Khovd, Mongolia"
Mongolia_EIA_Khovsgol,50.00,100.00,district,"Khovsgol, Mongolia"
Mongolia_EIA_Pazyryk_Ulgii,48.97,89.96,district,"Bayan-Ulgii, Mongolia"
Mongolia_EIA_Slab_Grave,47.50,110.00,region,"eastern Mongolia"
Mongolia_EIA_Uyuk_Chandman,49.90,92.90,site,"Chandman, Uvs, Mongolia"
Mongolia_EUP_Salkhit,48.90,112.40,site,"Salkhit, Norovlin, Khentii, Mongolia"
Mongolia_Early_Medieval_Rouran,47.50,105.00,country,"Mongolia"
Mongolia_Early_Medieval_Turkic_Period,47.50,105.00,country,"Mongolia"
Mongolia_Early_Medieval_Turkic_Period_(Tang_Emissary_Attendant),47.50,105.00,country,"Mongolia"
Mongolia_Early_Medieval_Turkic_Period_(Turanian-Mixed),47.50,105.00,country,"Mongolia"
Mongolia_Early_Medieval_Uygur_Period,47.50,105.00,country,"Mongolia"
Mongolia_Early_Medieval_Uygur_Period_(Turanian+Han-Mixed),47.50,105.00,country,"Mongolia"
Mongolia_Early_Medieval_Uygur_Period_(Turanian-Mixed),47.50,105.00,country,"Mongolia"
Mongolia_Early_Medieval_Zubu_Period_(Turanian-Mixed),47.50,105.00,country,"Mongolia"
Mongolia_IA-Early_Medieval_Xianbei,47.50,105.00,country,"Mongolia"
Mongolia_IA_Western_Han_Dynasty_Omnogovi,43.50,104.00,district,"Omnogovi, Mongolia"
Mongolia_IA_Xiongnu-Xianbei,47.50,105.00,country,"Mongolia"
Mongolia_IA_Xiongnu_Early,47.50,105.00,country,"Mongolia"
Mongolia_IA_Xiongnu_Late,47.50,105.00,country,"Mongolia"
Mongolia_LBA-EIA_Shiveet_Tolgoi,48.00,91.00,guess,"Shiveet Tolgoi, western Mongolia"
Mongolia_LBA_Baitag,45.20,91.00,site,"Baitag Bogd, Khovd, Mongolia"
Mongolia_LBA_Bayan_Ulgii,48.97,89.96,district,"Bayan-Ulgii, Mongolia"
Mongolia_LBA_DSKC_Bayankhongor,46.20,100.70,district,"Bayankhongor, Mongolia"
Mongolia_LBA_DSKC_Bulgan,48.80,103.50,district,"Bulgan, Mongolia"
Mongolia_LBA_DSKC_Khovd,48.00,91.60,district,"Khovd, Mongolia"
Mongolia_LBA_DSKC_Khovsgol,50.00,100.00,district,"Khovsgol, Mongolia"
Mongolia_LBA_DSKC_Uvs,49.50,93.00,district,"Uvs, Mongolia"
Mongolia_LBA_Khovd,48.00,91.60,district,"Khovd, Mongolia"
Mongolia_LBA_Mongun-Taiga,50.00,90.50,guess,"Mongun-Taiga, Mongolia-Tuva border"
Mongolia_LBA_Ulaanzuukh,46.00,113.50,region,"Sukhbaatar, eastern Mongolia"
Mongolia_LBA_Zavkhan,48.00,96.00,district,"Zavkhan, Mongolia"
Mongolia_LN_Erdenemandal,48.50,101.40,site,"Erdenemandal, Arkhangai, Mongolia"
Mongolia_Late_Medieval_Khitan_Period_(Han-Mixed),47.50,105.00,country,"Mongolia"
Mongolia_Late_Medieval_Khitan_Period_(Turanian+Han-Mixed),47.50,105.00,country,"Mongolia"
Mongolia_Late_Medieval_Khitan_Period_(Turanian-Mixed),47.50,105.00,country,"Mongolia"
Mongolia_Late_Medieval_Mongol_Period,47.50,105.00,country,"Mongolia"
Mongolia_Late_Medieval_Mongol_Period_(Han-Mixed),47.50,105.00,country,"Mongolia"
Mongolia_Late_Medieval_Mongol_Period_(Turanian+Han-Mixed),47.50,105.00,country,"Mongolia"
Mongolia_Late_Medieval_Mongol_Period_(Turanian-Mixed),47.50,105.00,country,"Mongolia"
Mongolia_Late_Medieval_Mongol_Period_(WSHG-Mixed),47.50,105.00,country,"Mongolia"
Mongolia_MBA_Monkhkhairkhan_(Bulgan_MBA),48.80,103.50,district,"Bulgan, Mongolia"
Mongolia_MBA_Monkhkhairkhan_(Khovd_MBA),48.00,91.60,district,"Khovd, Mongolia"
Mongolia_MBA_Monkhkhairkhan_(Zavkhan_MBA),48.00,96.00,district,"Zavkhan, Mongolia"
Mongolia_MLBA_Monkhkhairkhan_(Khovd_MLBA),48.00,91.60,district,"Khovd, Mongolia"
Mongolia_N_Kharuulyn_Gozgor,50.50,100.50,guess,"Kharuulyn Gozgor, Khovsgol, Mongolia"
Mongolia_N_Kherlen_River_South_Bank,48.00,111.00,guess,"Kherlen River, eastern Mongolia"
Mongolia_N_Marzyn_Khutul,47.50,110.00,guess,"Marzyn Khutul, eastern Mongolia"
Mongolia_N_Norovlin_Uul,48.60,112.00,site,"Norovlin Uul, Khentii, Mongolia"
Montenegro_EN,42.50,19.30,country,"Montenegro"
Montenegro_Early-High_Medieval_Doclea,42.47,19.25,site,"Doclea, Podgorica, Montenegro"
Montenegro_Early_Medieval_Doclea,42.47,19.25,site,"Doclea, Podgorica, Montenegro"
Montenegro_High_Medieval_Doclea,42.47,19.25,site,"Doclea, Podgorica, Montenegro"
Montenegro_LBA,42.50,19.30,country,"Montenegro"
Montenegro_Roman_Empire-Late_Antiquity_Doclea,42.47,19.25,site,"Doclea, Podgorica, Montenegro"
Morocco_EN_Cardial_Kaf_Taht_el-Ghar,35.60,-5.40,site,"Kaf Taht el-Ghar, Tetouan, Morocco"
Morocco_EN_Ifri_n'Amr_ou_Moussa,33.90,-5.30,site,"Ifri n'Amr ou Moussa, Morocco"
Morocco_Epipaleolithic_Ifri_Ouberrid,34.80,-3.20,guess,"Ifri Ouberrid, eastern Rif, Morocco"
Morocco_LN_Kelif_el_Boroud,34.00,-6.85,site,"Kelif el Boroud, Rabat, Morocco"
Morocco_MN_Skhirat-Rouazi,33.85,-7.03,site,"Skhirat, Morocco"
Morocco_UP_Iberomaurusian_Taforalt,34.81,-2.40,site,"Taforalt, Morocco"
Myanmar_LNBA_Oakaie,22.30,95.50,site,"Oakaie, Sagaing, Myanmar"
Nepal_Classical_Samdzong,29.10,83.90,site,"Samdzong, Mustang, Nepal"
Nepal_IA_Chokhopani,28.80,83.70,site,"Chokhopani, Mustang, Nepal"
Nepal_IA_Kyang,28.90,83.80,site,"Kyang, Mustang, Nepal"
Nepal_IA_Lubrak,28.85,83.80,site,"Lubrak, Mustang, Nepal"
Nepal_IA_Mebrak,28.90,83.85,site,"Mebrak, Mustang, Nepal"
Nepal_IA_Rhirhi,28.90,83.80,site,"Rhirhi, Mustang, Nepal"
Nepal_IA_Suila,29.00,83.90,site,"Suila, Mustang, Nepal"
Netherlands_Bell_Beaker,52.30,5.30,country,"Netherlands"
Netherlands_EBA,52.30,5.30,country,"Netherlands"
Netherlands_EIA,52.30,5.30,country,"Netherlands"
Netherlands_Early-High_Medieval_Groningen,53.22,6.57,site,"Groningen, Netherlands"
Netherlands_Early_Medieval_Groningen,53.22,6.57,site,"Groningen, Netherlands"
Netherlands_Early_Medieval_Midlum,53.18,5.48,site,"Midlum, Friesland, Netherlands"
Netherlands_Early_Modern_Alphen_aan_den_Rijn,52.13,4.66,site,"Alphen aan den Rijn, Netherlands"
Netherlands_High_Medieval_Groningen,53.22,6.57,site,"Groningen, Netherlands"
Netherlands_LBA,52.30,5.30,country,"Netherlands"
Netherlands_LIA,52.30,5.30,country,"Netherlands"
Netherlands_Late_Antiquity-Early_Medieval_Midlum,53.18,5.48,site,"Midlum, Friesland, Netherlands"
Netherlands_MBA,52.30,5.30,country,"Netherlands"
Netherlands_MIA-LIA,52.30,5.30,country,"Netherlands"
Netherlands_MLBA,52.30,5.30,country,"Netherlands"
Netherlands_Mesolithic_Doggerland,53.00,3.50,region,"Doggerland, North Sea"
North_Macedonia_Classical,41.60,21.70,country,"North Macedonia"
North_Macedonia_Classical-Roman_Republic,41.60,21.70,country,"North Macedonia"
North_Macedonia_Hellenistic-Roman_Republic,41.60,21.70,country,"North Macedonia"
North_Macedonia_High_Medieval_Bitola,41.03,21.33,site,"Bitola, North Macedonia"
North_Macedonia_IA,41.60,21.70,country,"North Macedonia"
North_Macedonia_LBA,41.60,21.70,country,"North Macedonia"
North_Macedonia_N,41.60,21.70,country,"North Macedonia"
North_Ossetia_EBA_Maykop_Early,43.00,44.20,region,"North Ossetia, Russia"
North_Ossetia_Early-Late_Medieval_Alan,43.00,44.20,region,"North Ossetia, Russia"
North_Ossetia_Late_Antiquity-Early_Medieval_Alan,43.00,44.20,region,"North Ossetia, Russia"
Norway_Central_Early_Medieval_Viking_Age,63.40,10.40,region,"Trondelag, Norway"
Norway_Central_High_Medieval,63.40,10.40,region,"Trondelag, Norway"
Norway_Central_IA,63.40,10.40,region,"Trondelag, Norway"
Norway_Mesolithic_Hummervikholmen,58.05,7.75,site,"Hummervikholmen, Sogne, Norway"
Norway_N,60.00,9.00,country,"Norway"
Norway_North_Early_Medieval_Viking_Age,69.00,18.00,region,"Northern Norway"
Norway_North_IA,69.00,18.00,region,"Northern Norway"
Norway_North_LNBA,69.00,18.00,region,"Northern Norway"
Norway_South_Early_Medieval_Viking_Age,59.50,9.50,region,"Southern Norway"
Norway_South_IA,59.50,9.50,region,"Southern Norway"
Novosibirsk_BA_Vengerovo,55.70,76.75,site,"Vengerovo, Novosibirsk Oblast, Russia"
Novosibirsk_Eneolithic_Vengerovo,55.70,76.75,site,"Vengerovo, Novosibirsk Oblast, Russia"
Novosibirsk_LBA_Priobrazhenka,55.40,78.00,guess,"Preobrazhenka, Baraba, Novosibirsk Oblast, Russia"
Novosibirsk_Mesolithic_Vengerovo,55.70,76.75,site,"Vengerovo, Novosibirsk Oblast, Russia"
Novosibirsk_N_Protoka,55.50,77.50,guess,"Protoka, Baraba, Novosibirsk Oblast, Russia"
Novosibirsk_N_Vengerovo,55.70,76.75,site,"Vengerovo, Novosibirsk Oblast, Russia"
Nubia_Early_Medieval_Christian_Era_Kulubnarti_R,21.05,30.65,site,"Kulubnarti, Sudan"
Nubia_Early_Medieval_Christian_Era_Kulubnarti_S,21.05,30.65,site,"Kulubnarti, Sudan"
Omsk_BA_Chernozerye_Borovyanka,55.40,74.50,guess,"Borovyanka, Omsk Oblast, Russia"
Omsk_BA_Seima-Turbino_Rostovka,54.90,73.50,site,"Rostovka, Omsk, Russia"
Omsk_Eneolithic-BA_Borovyanka,55.40,74.50,guess,"Borovyanka, Omsk Oblast, Russia"
Omsk_Eneolithic-BA_Okunevo,56.60,74.50,site,"Okunevo, Muromtsevo, Omsk Oblast, Russia"
Omsk_Eneolithic_Borovyanka,55.40,74.50,guess,"Borovyanka, Omsk Oblast, Russia"
Omsk_IA_Sargat_Bitiya,56.00,74.00,guess,"Bitiya, Omsk Oblast, Russia"
Omsk_IA_Sargat_Bogdanovka,55.70,74.00,guess,"Bogdanovka, Omsk Oblast, Russia"
Omsk_IUP_Ust-Ishim,57.70,71.20,site,"Ust-Ishim, Omsk Oblast, Russia"
Omsk_N_Omskaya_Stoyanka,55.00,73.30,site,"Omskaya Stoyanka, Omsk, Russia"
Orenburg_EBA_Yamnaya_Akbulaksky,51.00,55.60,district,"Akbulak District, Orenburg Oblast, Russia"
Orenburg_IA_Sarmatian_Cherniy_Yar,51.50,55.00,guess,"Cherny Yar, Orenburg Oblast, Russia"
Pakistan_Early_Medieval_Parwak,36.00,71.80,site,"Parwak, Chitral, Pakistan"
Pakistan_Early_Modern_Singoor,35.90,71.80,site,"Singoor, Chitral, Pakistan"
Pakistan_HP_Aligrama,34.75,72.40,site,"Aligrama, Swat, Pakistan"
Pakistan_HP_Barikot,34.68,72.20,site,"Barikot, Swat, Pakistan"
Pakistan_HP_Butkara,34.77,72.37,site,"Butkara, Swat, Pakistan"
Pakistan_HP_Saidu_Sharif,34.75,72.36,site,"Saidu Sharif, Swat, Pakistan"
Pakistan_High_Medieval_Barikot,34.68,72.20,site,"Barikot, Swat, Pakistan"
Pakistan_High_Medieval_Ghaznavid_Udegram,34.75,72.28,site,"Udegram, Swat, Pakistan"
Pakistan_IA_Aligrama,34.75,72.40,site,"Aligrama, Swat, Pakistan"
Pakistan_IA_Arkotkila,34.80,72.40,guess,"Arkotkila, Swat, Pakistan"
Pakistan_IA_Barikot,34.68,72.20,site,"Barikot, Swat, Pakistan"
Pakistan_IA_Butkara,34.77,72.37,site,"Butkara, Swat, Pakistan"
Pakistan_IA_Gogdara,34.75,72.30,site,"Gogdara, Swat, Pakistan"
Pakistan_IA_Katelai,34.75,72.40,site,"Katelai, Swat, Pakistan"
Pakistan_IA_Loebanr,34.78,72.40,site,"Loebanr, Swat, Pakistan"
Pakistan_IA_Udegram,34.75,72.28,site,"Udegram, Swat, Pakistan"
Pakistan_Late_Medieval_Barikot,34.68,72.20,site,"Barikot, Swat, Pakistan"
Panama_Pre-Colonial,8.50,-80.00,country,"Panama"
Papua_New_Guinea_Eriama_Precolonial,-9.40,147.30,site,"Eriama, Port Moresby area, Papua New Guinea"
Papua_New_Guinea_Nebira_Precolonial,-9.40,147.20,site,"Nebira, Port Moresby area, Papua New Guinea"
Peru_Antaura_Tiwanaku,-15.50,-72.00,guess,"Antaura, Arequipa, Peru"
Peru_Campanayuq_LIP_Chanka,-13.65,-73.95,site,"Campanayuq Rumi, Ayacucho, Peru"
Peru_Charrangochayoc_LIP_Chanka,-13.60,-74.00,guess,"Charrangochayoc, Ayacucho, Peru"
Peru_Chincha_LH,-13.42,-76.13,site,"Chincha, Peru"
Peru_Chinchawas_LIP_Chimu,-9.50,-77.70,site,"Chinchawas, Ancash, Peru"
Peru_Chinchawas_MH,-9.50,-77.70,site,"Chinchawas, Ancash, Peru"
Peru_Cotahuasi_Tiwanaku,-15.20,-72.90,site,"Cotahuasi, Arequipa, Peru"
Peru_Cullcunche_Tiwanaku,-15.50,-72.50,guess,"Cullcunche, Arequipa, Peru"
Peru_Cuncaicha_3300BP,-15.30,-71.70,site,"Cuncaicha, Arequipa, Peru"
Peru_Cuncaicha_4200BP,-15.30,-71.70,site,"Cuncaicha, Arequipa, Peru"
Peru_Cuncaicha_9000BP,-15.30,-71.70,site,"Cuncaicha, Arequipa, Peru"
Peru_Cuzco_Casa_Concha_LH,-13.52,-71.97,site,"Cusco, Peru"
Peru_Cuzco_Kusicancha_LH,-13.52,-71.97,site,"Cusco, Peru"
Peru_Cuzco_Qotakalli_LH,-13.52,-71.97,site,"Cusco, Peru"
Peru_Cuzco_Sacsahuaman_LH,-13.51,-71.98,site,"Sacsayhuaman, Cusco, Peru"
Peru_El_Brujo_EIP_1300BP,-7.90,-79.30,site,"El Brujo, La Libertad, Peru"
Peru_El_Brujo_EIP_Moche,-7.90,-79.30,site,"El Brujo, La Libertad, Peru"
Peru_El_Brujo_MH-LIP_850BP,-7.90,-79.30,site,"El Brujo, La Libertad, Peru"
Peru_El_Brujo_MH-LIP_Lambayeque,-7.90,-79.30,site,"El Brujo, La Libertad, Peru"
Peru_Kaillachuro,-15.80,-69.70,guess,"Kaillachuro, Lake Titicaca, Peru"
Peru_Kanamarka_LH,-14.80,-71.40,guess,"Kanamarka, Espinar, Cusco, Peru"
Peru_La_Galgada_4100BP,-8.55,-78.15,site,"La Galgada, Ancash, Peru"
Peru_Laguna_de_los_Condores_LIP_Chachapoyas,-6.65,-77.70,site,"Laguna de los Condores, Amazonas, Peru"
Peru_Laramate_900BP,-14.30,-74.85,site,"Laramate, Ayacucho, Peru"
Peru_Laramate_LIP_600BP,-14.30,-74.85,site,"Laramate, Ayacucho, Peru"
Peru_Lauricocha_3500BP,-10.30,-76.75,site,"Lauricocha, Huanuco, Peru"
Peru_Lauricocha_5800BP,-10.30,-76.75,site,"Lauricocha, Huanuco, Peru"
Peru_Lauricocha_8600BP,-10.30,-76.75,site,"Lauricocha, Huanuco, Peru"
Peru_Lima_EIP_1450BP,-12.05,-77.05,site,"Lima, Peru"
Peru_Lima_LIP_650BP,-12.05,-77.05,site,"Lima, Peru"
Peru_Lima_LIP_800BP,-12.05,-77.05,site,"Lima, Peru"
Peru_Machu_Piccu_LH,-13.16,-72.55,site,"Machu Picchu, Peru"
Peru_Maucallacta_Tiwanaku,-15.70,-72.30,site,"Maucallacta, Arequipa, Peru"
Peru_Mesayocpata_LH_Inca,-13.50,-72.00,guess,"Mesayocpata, Cusco, Peru"
Peru_Ollantaytambo_LIP,-13.26,-72.26,site,"Ollantaytambo, Cusco, Peru"
Peru_Palpa_LIP_550BP,-14.53,-75.19,site,"Palpa, Ica, Peru"
Peru_Rio_Uncallane_1800BP,-15.90,-69.70,guess,"Rio Uncallane, Lake Titicaca, Peru"
Peru_San_Sebastian_LH_Inca_500BP,-13.53,-71.93,site,"San Sebastian, Cusco, Peru"
Peru_San_Sebastian_LIP_Inca_600BP,-13.53,-71.93,site,"San Sebastian, Cusco, Peru"
Peru_Titicaca_1310-1424_CE,-15.90,-69.80,region,"Lake Titicaca, Peru"
Peru_Ullujaya_EIP_1350BP,-14.60,-75.30,guess,"Ullujaya, Ica, Peru"
Peru_Ullujaya_MH_950BP,-14.60,-75.30,guess,"Ullujaya, Ica, Peru"
Pohnpei_Na_Island_Early_Modern,6.85,158.35,site,"Na Island, Pohnpei, Micronesia"
Pohnpei_Nan_Madol_Early_Modern_Isokelekel_Period,6.84,158.33,site,"Nan Madol, Pohnpei, Micronesia"
Pohnpei_Nan_Madol_Saudeleur_Period,6.84,158.33,site,"Nan Madol, Pohnpei, Micronesia"
Poland_Bell_Beaker,52.00,19.50,country,"Poland"
Poland_CA_Lublin-Volhynian_Bronocice,50.40,20.40,site,"Bronocice, Swietokrzyskie, Poland"
Poland_CA_Lublin-Volhynian_Ksiaznice,50.40,20.60,guess,"Ksiaznice, Swietokrzyskie, Poland"
Poland_Corded_Ware,52.00,19.50,country,"Poland"
Poland_Corded_Ware_Early,52.00,19.50,country,"Poland"
