label,lat,lon,precision,place
Brazil_Cubatao_2600BP,-23.89,-46.42,site,"Cubatao, Sao Paulo, Brazil"
Brazil_Jabuticabeira_II_1350BP,-28.60,-48.95,site,"Jabuticabeira II, Jaguaruna, Santa Catarina, Brazil"
Brazil_Jabuticabeira_II_2400BP,-28.60,-48.95,site,"Jabuticabeira II, Jaguaruna, Santa Catarina, Brazil"
Brazil_Jabuticabeira_II_Pre-Colonial,-28.60,-48.95,site,"Jabuticabeira II, Jaguaruna, Santa Catarina, Brazil"
Brazil_Kaingang_100BP,-27.00,-52.00,ethnic,"Kaingang territory, southern Brazil"
Brazil_Koriabo_Palmeira-Xingu_500BP,-3.00,-52.00,guess,"Xingu river, Para, Brazil"
Brazil_Lapa_Do_Santo_9600BP,-19.48,-44.05,site,"Lapa do Santo, Lagoa Santa, Minas Gerais, Brazil"
Brazil_Lapa_Do_Santo_9900BP,-19.48,-44.05,site,"Lapa do Santo, Lagoa Santa, Minas Gerais, Brazil"
Brazil_Laranjal_6700BP,-19.50,-44.00,guess,"Laranjal, Brazil"
Brazil_Laranjeiras_I_4300BP,-27.90,-48.55,site,"Laranjeiras I, Santa Catarina, Brazil"
Brazil_Loco_do_Suin_9100BP,-19.50,-44.00,guess,"Loca do Suin, Lagoa Santa, Minas Gerais, Brazil"
Brazil_Moraes_5800BP,-24.30,-47.50,site,"Moraes, Miracatu, Sao Paulo, Brazil"
Brazil_Pedra_do_Alexandre_4150BP,-6.55,-36.60,site,"Pedra do Alexandre, Carnauba dos Dantas, Rio Grande do Norte, Brazil"
Brazil_Pre-Pottery_Jabuticabeira_2200BP,-28.60,-48.95,site,"Jabuticabeira II, Jaguaruna, Santa Catarina, Brazil"
Brazil_Pre-Pottery_Jabuticabeira_2500BP,-28.60,-48.95,site,"Jabuticabeira II, Jaguaruna, Santa Catarina, Brazil"
Brazil_Sambaqui_do_Limao_1850BP,-25.00,-47.90,guess,"Sambaqui do Limao, southeastern Brazil coast"
Brazil_Sambaqui_do_Limao_2700BP,-25.00,-47.90,guess,"Sambaqui do Limao, southeastern Brazil coast"
Brazil_Sambaqui_do_Limao_500BP,-25.00,-47.90,guess,"Sambaqui do Limao, southeastern Brazil coast"
Brazil_Sambaqui_do_Limao_Pre-Colonial,-25.00,-47.90,guess,"Sambaqui do Limao, southeastern Brazil coast"
Brazil_Sumidouro_10100BP,-19.55,-43.95,site,"Lapa do Sumidouro, Lagoa Santa, Minas Gerais, Brazil"
Brazil_Taquara-Itarare_Galheta_1250BP,-28.50,-48.75,site,"Galheta IV, Laguna, Santa Catarina, Brazil"
Brazil_Una_Vau_1_600BP,-27.50,-48.60,guess,"Una Vau 1, Santa Catarina, Brazil"
Bulgaria_CA,42.70,25.50,country,"Bulgaria"
Bulgaria_CA_Gumelnita/Karanovo_Petko_Karavelovo,43.35,25.55,site,"Petko Karavelovo, Veliko Tarnovo, Bulgaria"
Bulgaria_CA_Gumelnita/Karanovo_Yunatsite,42.22,24.25,site,"Yunatsite, Pazardzhik, Bulgaria"
Bulgaria_CA_Varna,43.21,27.91,site,"Varna, Bulgaria"
Bulgaria_EBA_Beli_Breyag,42.28,26.02,site,"Beli Bryag, Radnevo, Stara Zagora, Bulgaria"
Bulgaria_EBA_Dzhulyunitsa,43.15,25.85,site,"Dzhulyunitsa, Veliko Tarnovo, Bulgaria"
Bulgaria_EBA_Merichleri,42.05,25.50,site,"Merichleri, Haskovo, Bulgaria"
Bulgaria_EBA_Smyadovo,43.07,27.02,site,"Smyadovo, Shumen, Bulgaria"
Bulgaria_EBA_Tell_Ezero,42.43,26.02,site,"Tell Ezero, Nova Zagora, Bulgaria"
Bulgaria_EBA_Tell_Kran,42.68,25.43,site,"Tell Kran, Kazanlak, Bulgaria"
Bulgaria_EBA_Yamnaya_Boyanovo,42.20,26.60,site,"Boyanovo, Yambol, Bulgaria"
Bulgaria_EBA_Yamnaya_Nova_Zagora,42.49,26.01,site,"Nova Zagora, Bulgaria"
Bulgaria_EBA_Yamnaya_Popovo,42.25,26.75,guess,"Popovo, Bolyarovo, Yambol, Bulgaria"
Bulgaria_EBA_Yunatsite,42.22,24.25,site,"Yunatsite, Pazardzhik, Bulgaria"
Bulgaria_EIA_Diamandovo,42.00,25.70,guess,"Diamandovo, Haskovo, Bulgaria"
Bulgaria_EIA_Dzhulyunitsa,43.15,25.85,site,"Dzhulyunitsa, Veliko Tarnovo, Bulgaria"
Bulgaria_EIA_Kapitan_Andreevo,41.72,26.32,site,"Kapitan Andreevo, Haskovo, Bulgaria"
Bulgaria_EMBA_Kapitan_Andreevo,41.72,26.32,site,"Kapitan Andreevo, Haskovo, Bulgaria"
Bulgaria_Early_Medieval_Samovodene,43.15,25.60,site,"Samovodene, Veliko Tarnovo, Bulgaria"
Bulgaria_Hellenistic,42.70,25.50,country,"Bulgaria"
Bulgaria_High_Medieval_Ryahovets,43.13,25.70,site,"Ryahovets, Gorna Oryahovitsa, Bulgaria"
Bulgaria_IUP_Bacho_Kiro,42.95,25.43,site,"Bacho Kiro cave, Dryanovo, Bulgaria"
Bulgaria_LCA,42.70,25.50,country,"Bulgaria"
Bulgaria_Late_Antiquity,42.70,25.50,country,"Bulgaria"
Bulgaria_MCA,42.70,25.50,country,"Bulgaria"
Bulgaria_MLBA,42.70,25.50,country,"Bulgaria"
Bulgaria_N,42.70,25.50,country,"Bulgaria"
Bulgaria_N_Dzhulyunitsa,43.15,25.85,site,"Dzhulyunitsa, Veliko Tarnovo, Bulgaria"
Bulgaria_N_Krepost,41.98,25.55,site,"Krepost, Haskovo, Bulgaria"
Bulgaria_N_Malak_Preslavets,44.05,26.85,site,"Malak Preslavets, Silistra, Bulgaria"
Bulgaria_UP_Gravettian_Bacho_Kiro,42.95,25.43,site,"Bacho Kiro cave, Dryanovo, Bulgaria"
Buryatia_EN_Kitoi_Fofonovo,52.20,106.70,site,"Fofonovo, Kabansky district, Buryatia, Russia"
Buryatia_IA_Xiongnu_Late,51.00,107.50,region,"Buryatia, Russia"
Buryatia_Mesolithic_Dzhylinda,55.20,113.50,guess,"Dzhilinda, Buryatia, Russia"
Buryatia_UP_Ust-Kyakhta,50.55,106.15,site,"Ust-Kyakhta, Buryatia, Russia"
Cameroon_Shum_Laka_3000BP,5.85,10.07,site,"Shum Laka, Northwest Region, Cameroon"
Cameroon_Shum_Laka_8000BP,5.85,10.07,site,"Shum Laka, Northwest Region, Cameroon"
Canada_Atholville_400BP_Mi'kmaq,47.99,-66.72,site,"Atholville, New Brunswick, Canada"
Canada_Big_Bar_Lake_5700BP,51.33,-121.85,site,"Big Bar Lake, British Columbia, Canada"
Canada_Lucier_400BP,42.20,-82.90,guess,"Lucier site, Windsor area, Ontario, Canada"
Canada_Lucier_4845BP,42.20,-82.90,guess,"Lucier site, Windsor area, Ontario, Canada"
Canada_Lucy_Island_6000BP,54.30,-130.62,site,"Lucy Island, British Columbia, Canada"
Canada_Paleo-Eskimo_Late_Dorset,64.00,-80.00,region,"Eastern Canadian Arctic (Nunavut), Canada"
Canada_Paleo-Eskimo_Middle_Dorset,64.00,-80.00,region,"Eastern Canadian Arctic (Nunavut), Canada"
Canada_Southampton_Island_Thule,64.50,-84.00,site,"Southampton Island, Nunavut, Canada"
Canada_Teston_Road_500BP_Wendat,43.85,-79.50,site,"Teston Road, Vaughan, Ontario, Canada"
Canada_Turnbull_Ossuary_500BP_Wendat,43.90,-79.40,guess,"Turnbull ossuary, southern Ontario, Canada"
Canary_Islands_Early_Medieval_Guanche,28.30,-16.60,region,"Tenerife, Canary Islands, Spain"
Canary_Islands_High-Late_Medieval_Guanche,28.30,-16.60,region,"Tenerife, Canary Islands, Spain"
Canary_Islands_High_Medieval_Guanche,28.30,-16.60,region,"Tenerife, Canary Islands, Spain"
Canary_Islands_Late_Antiquity-Early_Medieval_Guanche,28.30,-16.60,region,"Tenerife, Canary Islands, Spain"
Canary_Islands_Late_Antiquity_Guanche,28.30,-16.60,region,"Tenerife, Canary Islands, Spain"
Canary_Islands_Late_Medieval-Early_Modern_Guanche,28.30,-16.60,region,"Tenerife, Canary Islands, Spain"
Canary_Islands_Late_Medieval_Guanche,28.30,-16.60,region,"Tenerife, Canary Islands, Spain"
Channel_Islands_Alderney_EIA,49.71,-2.20,district,"Alderney, Channel Islands"
Channel_Islands_Alderney_LIA,49.71,-2.20,district,"Alderney, Channel Islands"
Channel_Islands_Alderney_LIA_La_Tene,49.71,-2.20,district,"Alderney, Channel Islands"
Channel_Islands_Guernsey_LN,49.45,-2.55,district,"Guernsey, Channel Islands"
Channel_Islands_Guernsey_MN,49.45,-2.55,district,"Guernsey, Channel Islands"
Channel_Islands_Herm_MN,49.47,-2.45,district,"Herm, Channel Islands"
Chechnya_LIA_Alan_Bratskoe,43.55,45.05,guess,"Bratskoe, Chechnya, Russia"
Chechnya_MBA_Ginchi,42.60,46.20,guess,"Ginchi, Chechnya/Dagestan border, Russia"
Chelyabinsk_EBA_Yamnaya,54.00,60.00,region,"Chelyabinsk Oblast, Russia"
Chelyabinsk_Early_Medieval_Kushnarenkovo-Karayakupovo_Uyelgi,55.75,61.60,site,"Uyelgi, Kunashak district, Chelyabinsk Oblast, Russia"
Chelyabinsk_IA_Scythian_Nikolaevka,53.50,60.00,guess,"Nikolaevka, Chelyabinsk Oblast, Russia"
Chelyabinsk_MLBA_Petrovka_Stepnoe,54.00,60.70,guess,"Stepnoe, Chelyabinsk Oblast, Russia"
Chelyabinsk_MLBA_Sintashta,52.48,60.18,site,"Sintashta, Chelyabinsk Oblast, Russia"
Chelyabinsk_MLBA_Srubnaya_Alakul_Nepluyevsky,52.90,60.00,guess,"Nepluyevsky, Chelyabinsk Oblast, Russia"
Chile_Aonikenk_400BP,-52.00,-70.50,ethnic,"Magallanes (Aonikenk), Chile"
Chile_Ayayema_5100BP,-50.20,-75.20,site,"Ayayema, Madre de Dios Island, Chile"
Chile_Caleta_Huelen_MH_1100BP,-21.43,-70.05,site,"Caleta Huelen, Antofagasta, Chile"
Chile_Conchali_700BP,-33.38,-70.68,site,"Conchali, Santiago, Chile"
Chile_Fuego_Patagonian,-54.00,-69.50,region,"Tierra del Fuego, Chile"
Chile_Kaweskar_1000BP,-50.00,-74.50,ethnic,"Patagonian channels (Kaweskar), Chile"
Chile_Los_Rieles_10900BP,-31.90,-71.50,site,"Los Rieles, Coquimbo, Chile"
Chile_Los_Rieles_5100BP,-31.90,-71.50,site,"Los Rieles, Coquimbo, Chile"
Chile_Pica_Ocho_700BP,-20.50,-69.33,site,"Pica 8, Tarapaca, Chile"
Chile_Pukara_600BP,-22.90,-68.20,guess,"Pukara, northern Chile"
Chile_Pukara_700BP,-22.90,-68.20,guess,"Pukara, northern Chile"
Chile_Punta_Santa_Ana_7300BP,-53.63,-70.92,site,"Punta Santa Ana, Magallanes, Chile"
Chile_Selknam_100BP,-53.50,-69.00,ethnic,"Tierra del Fuego (Selknam), Chile"
Chile_Yamana_1000BP,-55.00,-68.00,ethnic,"Beagle Channel (Yamana), Chile"
China_Beijing_EUP_Tianyuan,39.65,115.85,site,"Tianyuan Cave, Zhoukoudian, Beijing, China"
China_Fujian_EP_Qihe,25.30,117.40,site,"Qihe Cave, Zhangping, Fujian, China"
China_Fujian_HP_Ming-Qing_Dynasty_Chuanyun,26.00,118.50,guess,"Chuanyun, Fujian, China"
China_Fujian_LN_Tanshishan,26.10,119.15,site,"Tanshishan, Minhou, Fujian, China"
China_Fujian_LN_Xitoucun,25.55,119.55,guess,"Xitoucun, Fujian, China"
China_Fujian_N_Qihe,25.30,117.40,site,"Qihe Cave, Zhangping, Fujian, China"
China_Gansu_HP_Sixteen_Kingdoms_Foyemiaowan,40.10,94.90,site,"Foyemiaowan, Dunhuang, Gansu, China"
China_Gansu_HP_Sui_Dynasty_Foyemiaowan,40.10,94.90,site,"Foyemiaowan, Dunhuang, Gansu, China"
China_Gansu_HP_Tang_Dynasty_Foyemiaowan,40.10,94.90,site,"Foyemiaowan, Dunhuang, Gansu, China"
China_Gansu_HP_Tang_Dynasty_Foyemiaowan_o_(Eastern_Iranic-Mixed),40.10,94.90,site,"Foyemiaowan, Dunhuang, Gansu, China"
China_Gansu_HP_Wei_Dynasty_Foyemiaowan,40.10,94.90,site,"Foyemiaowan, Dunhuang, Gansu, China"
China_Gansu_HP_Wei_Dynasty_Foyemiaowan_o_(Turanian-Mixed),40.10,94.90,site,"Foyemiaowan, Dunhuang, Gansu, China"
China_Gansu_IA_Eastern_Han_Dynasty_Heishuiguo,38.95,100.35,site,"Heishuiguo, Zhangye, Gansu, China"
China_Gansu_IA_Western_Han_Dynasty_Heishuiguo,38.95,100.35,site,"Heishuiguo, Zhangye, Gansu, China"
China_Guangxi_EN_Dushan,23.30,108.00,guess,"Dushan, Guangxi, China"
China_Guangxi_EP_Longlin,24.77,105.33,site,"Longlin, Guangxi, China"
China_Guangxi_HP_Jin-Southern_Dynasties_Balong,23.70,108.80,guess,"Balong, Guangxi, China"
China_Guangxi_HP_Jin-Southern_Dynasties_Layi,23.70,108.80,guess,"Layi, Guangxi, China"
China_Guangxi_HP_Jin-Southern_Dynasties_Qinchang,23.70,108.80,guess,"Qinchang, Guangxi, China"
China_Guangxi_HP_Late_Yuan-Ming_Dynasty_Baitaishan,23.70,108.80,guess,"Baitaishan, Guangxi, China"
China_Guangxi_HP_Late_Yuan-Ming_Dynasty_Huatudong,23.70,108.80,guess,"Huatudong, Guangxi, China"
China_Guangxi_HP_Ming-Qing_Dynasty_Gaofeng,23.70,108.80,guess,"Gaofeng, Guangxi, China"
China_Guangxi_HP_Ming_Dynasty_Huaqiao,23.70,108.80,guess,"Huaqiao, Guangxi, China"
China_Guangxi_HP_Ming_Dynasty_Huatuyan,23.70,108.80,guess,"Huatuyan, Guangxi, China"
China_Guangxi_HP_Ming_Dynasty_Yinwang,23.70,108.80,guess,"Yinwang, Guangxi, China"
China_Guangxi_HP_Southern-Tang_Dynasty_Yiyang,23.70,108.80,guess,"Yiyang, Guangxi, China"
China_Guangxi_HP_Southern_Tang_Dynasty_Banda,23.70,108.80,guess,"Banda, Guangxi, China"
China_Guangxi_HP_Southern_Tang_Dynasty_Cenxun,23.70,108.80,guess,"Cenxun, Guangxi, China"
China_Guangxi_HP_Southern_Tang_Dynasty_Lada,23.70,108.80,guess,"Lada, Guangxi, China"
China_Guangxi_HP_Sui-Tang_Dynasty_Shenxian,23.70,108.80,guess,"Shenxian, Guangxi, China"
China_Guangxi_MN_Baojianshan,23.20,107.60,guess,"Baojianshan, Long'an, Guangxi, China"
China_Guizhou_HP_Ming_Dynasty_Songshan,26.60,106.70,guess,"Songshan, Guizhou, China"
China_Guizhou_HP_Song-Ming_Dynasty_Songshan,26.60,106.70,guess,"Songshan, Guizhou, China"
China_Guizhou_HP_Song_Dynasty_Songshan,26.60,106.70,guess,"Songshan, Guizhou, China"
China_Guizhou_HP_Yuan-Ming_Dynasty_Songshan,26.60,106.70,guess,"Songshan, Guizhou, China"
China_Heilongjiang_EN_Acheng,45.54,126.97,site,"Acheng, Harbin, Heilongjiang, China"
China_Heilongjiang_EN_Lanxi,46.27,126.28,site,"Lanxi, Heilongjiang, China"
China_Heilongjiang_EN_Songbei,45.81,126.56,site,"Songbei, Harbin, Heilongjiang, China"
China_Heilongjiang_EN_Xiangfang,45.72,126.68,site,"Xiangfang, Harbin, Heilongjiang, China"
China_Heilongjiang_EN_Zhaodong,46.07,125.98,site,"Zhaodong, Heilongjiang, China"
China_Heilongjiang_EUP_Acheng,45.54,126.97,site,"Acheng, Harbin, Heilongjiang, China"
China_Heilongjiang_LUP_Zhaodong,46.07,125.98,site,"Zhaodong, Heilongjiang, China"
China_Heilongjiang_MN_Zhaodong,46.07,125.98,site,"Zhaodong, Heilongjiang, China"
China_Heilongjiang_UP_Zhaodong,46.07,125.98,site,"Zhaodong, Heilongjiang, China"
China_Henan_EBA_Erlitou_Wangchenggang,34.40,113.05,site,"Wangchenggang, Dengfeng, Henan, China"
China_Henan_Early-Late_Modern_Qing_Dynasty_Lusixi,34.50,113.50,guess,"Lusixi, Henan, China"
China_Henan_HP_Ming-Qing_Dynasty_Lusixi,34.50,113.50,guess,"Lusixi, Henan, China"
China_Henan_HP_Tang_Dynasty_Lusixi,34.50,113.50,guess,"Lusixi, Henan, China"
China_Henan_IA_Warring_States-Early_Imperial_Luoheguxiang,33.58,114.02,guess,"Luohe, Henan, China"
China_Henan_LBA_Shang_Dynasty_Jiaozuoniecun,35.22,113.24,site,"Niecun, Jiaozuo, Henan, China"
China_Henan_LBA_Spring_and_Autumn_Period_Lusixi,34.50,113.50,guess,"Lusixi, Henan, China"
China_Henan_LBA_Western_Zhou_Dynasty_Lusixi,34.50,113.50,guess,"Lusixi, Henan, China"
China_Henan_LBIA_Eastern_Zhou_Dynasty_Haojiatai,33.58,114.00,site,"Haojiatai, Luohe, Henan, China"
China_Henan_LBIA_Zhou_Dynasty_Guanzhuang,34.80,113.40,site,"Guanzhuang, Xingyang, Henan, China"
China_Henan_LN_Longshan_Haojiatai,33.58,114.00,site,"Haojiatai, Luohe, Henan, China"
China_Henan_LN_Longshan_Pingliangtai,33.72,114.85,site,"Pingliangtai, Huaiyang, Henan, China"
China_Henan_LN_Longshan_Wadian,34.15,113.45,site,"Wadian, Yuzhou, Henan, China"
China_Henan_LN_Longshan_Yuzhuang,34.50,113.50,guess,"Yuzhuang, Henan, China"
China_Henan_MN_Yangshao_Wanggou,34.75,113.65,site,"Wanggou, Zhengzhou, Henan, China"
China_Henan_MN_Yangshao_Xiaowu,34.50,113.50,guess,"Xiaowu, Henan, China"
China_Henan_N_Longshan_Yangshao,34.50,113.50,region,"Henan, China"
China_Henan_N_Qinwangzhai_Zhanmatun,34.70,113.60,guess,"Zhanmatun, Henan, China"
China_Inner_Mongolia_BA_Longtoushan,42.30,119.00,guess,"Longtoushan, Chifeng, Inner Mongolia, China"
China_Inner_Mongolia_EN_Yumin,41.90,114.00,site,"Yumin, Huade, Inner Mongolia, China"
China_Inner_Mongolia_EN_Zhalainuoer,49.45,117.70,site,"Zhalainuoer, Hulunbuir, Inner Mongolia, China"
China_Inner_Mongolia_HP_Wei_Dynasty_Qilangshan,41.30,112.60,guess,"Qilangshan, Ulanqab, Inner Mongolia, China"
China_Inner_Mongolia_IA_Xianbei_Zhalainuoer,49.45,117.70,site,"Zhalainuoer, Hulunbuir, Inner Mongolia, China"
China_Inner_Mongolia_LN_Lower_Xiajiadian_Erdaojingzi,42.30,118.90,site,"Erdaojingzi, Chifeng, Inner Mongolia, China"
China_Inner_Mongolia_MN_Haminmangha,43.30,122.00,site,"Haminmangha, Horqin, Inner Mongolia, China"
China_Inner_Mongolia_MN_Miaozigou,41.00,113.20,site,"Miaozigou, Ulanqab, Inner Mongolia, China"
China_Liaoning_LBA_Upper_Xiajiadian_Majiazishan,41.50,120.50,guess,"Majiazishan, Liaoning, China"
China_Liaoning_MN_Hongshan_Banlashan,41.40,120.50,site,"Banlashan, Chaoyang, Liaoning, China"
China_Qinghai_Early_Medieval_Tubo_Dulan,36.30,98.10,site,"Dulan, Qinghai, China"
China_Qinghai_IA_Eastern_Han_Dynasty_Dacaozi,36.90,101.70,site,"Dacaozi, Datong, Qinghai, China"
China_Qinghai_LN_Qijia_Jinchankou,36.30,102.80,site,"Jinchankou, Minhe, Qinghai, China"
China_Qinghai_LN_Qijia_Lajia,35.87,102.80,site,"Lajia, Minhe, Qinghai, China"
China_Shaanxi_HP_Northern_Zhou_Dynasty_Xianyang,34.33,108.70,site,"Xianyang, Shaanxi, China"
China_Shaanxi_HP_Tang_Dynasty_Xingfulindai,34.25,108.95,guess,"Xingfulindai, Xi'an, Shaanxi, China"
China_Shaanxi_LN_Longshan_Shengedaliang,38.80,110.50,site,"Shengedaliang, Shenmu, Shaanxi, China"
China_Shandong_EBA_Yueshi_Chengziya,36.75,117.55,site,"Chengziya, Zhangqiu, Shandong, China"
China_Shandong_HP_Ming_Dynasty_Dongguandongnan,36.50,117.50,guess,"Dongguandongnan, Shandong, China"
China_Shandong_HP_Northern_Qi-Sui_Dynasty_Xisanjia,36.70,118.00,guess,"Xisanjia, Shandong, China"
China_Shandong_HP_Song_Dynasty_Dongguandongnan,36.50,117.50,guess,"Dongguandongnan, Shandong, China"
China_Shandong_HP_Tang_Dynasty_Fudamen,36.70,118.00,guess,"Fudamen, Shandong, China"
China_Shandong_HP_Wei-Jin_Dynasty_Xisanjia,36.70,118.00,guess,"Xisanjia, Shandong, China"
China_Shandong_HP_Western_Jin_Dynasty_Jianyaomiao,36.70,118.00,guess,"Jianyaomiao, Shandong, China"
China_Shandong_HP_Western_Jin_Dynasty_Xiyanchi,36.70,118.00,guess,"Xiyanchi, Shandong, China"
China_Shandong_HP_Yuan_Dynasty_Dongguandongnan,36.50,117.50,guess,"Dongguandongnan, Shandong, China"
China_Shandong_IA_Han_Dynasty-HP_Tang_Dynasty_Linzi,36.83,118.30,site,"Linzi, Zibo, Shandong, China"
China_Shandong_IA_Han_Dynasty_Dinggong,37.00,117.75,site,"Dinggong, Zouping, Shandong, China"
China_Shandong_IA_Han_Dynasty_Dongxiaogong,36.70,118.00,guess,"Dongxiaogong, Shandong, China"
China_Shandong_IA_Han_Dynasty_Fengshan,36.70,118.00,guess,"Fengshan, Shandong, China"
China_Shandong_IA_Han_Dynasty_Liujiazhuang,36.70,118.00,guess,"Liujiazhuang, Shandong, China"
China_Shandong_IA_Han_Dynasty_Xisanjia,36.70,118.00,guess,"Xisanjia, Shandong, China"
China_Shandong_IA_Warring_States-Eastern_Han_Dynasty_Linzi,36.83,118.30,site,"Linzi, Zibo, Shandong, China"
China_Shandong_IA_Warring_States-Eastern_Han_Dynasty_Yixi,36.70,118.00,guess,"Yixi, Shandong, China"
China_Shandong_IA_Warring_States-HP_Ming_Dynasty_Linzi,36.83,118.30,site,"Linzi, Zibo, Shandong, China"
China_Shandong_IA_Warring_States_Xisanjia,36.70,118.00,guess,"Xisanjia, Shandong, China"
China_Shandong_IA_Western_Han_Dynasty_Xujiaying,36.70,118.00,guess,"Xujiaying, Shandong, China"
China_Shandong_LBA_Erligang_Chengziya,36.75,117.55,site,"Chengziya, Zhangqiu, Shandong, China"
China_Shandong_LBA_Late_Shang-Early_Western_Zhou_Dynasty_Chengziya,36.75,117.55,site,"Chengziya, Zhangqiu, Shandong, China"
China_Shandong_LBA_Late_Shang-Early_Western_Zhou_Dynasty_Wucun,36.70,118.00,guess,"Wucun, Shandong, China"
China_Shandong_LBA_Late_Western_Zhou_Dynasty_Liangchun,36.70,118.00,guess,"Liangchun, Shandong, China"
China_Shandong_LBA_Shang_Dynasty_Xichen,36.70,118.00,guess,"Xichen, Shandong, China"
China_Shandong_LBA_Spring_and_Autumn_Period-IA_Warring_States_Chengziya,36.75,117.55,site,"Chengziya, Zhangqiu, Shandong, China"
China_Shandong_LBA_Spring_and_Autumn_Period_Xisanjia,36.70,118.00,guess,"Xisanjia, Shandong, China"
China_Shandong_LBA_Western_Zhou_Dynasty-IA_Western_Han_Dynasty_Xinzhi,36.70,118.00,guess,"Xinzhi, Shandong, China"
China_Shandong_LBA_Western_Zhou_Dynasty_Houli,36.85,118.25,site,"Houli, Linzi, Shandong, China"
China_Shandong_LBA_Western_Zhou_Dynasty_Liujiazhuang,36.70,118.00,guess,"Liujiazhuang, Shandong, China"
China_Shandong_LBA_Zhou_Dynasty-IA_Eastern_Han_Dynasty_Liujiazhuang,36.70,118.00,guess,"Liujiazhuang, Shandong, China"
China_Shandong_LBIA_Eastern_Zhou_Dynasty_Dongkangliu,36.70,118.00,guess,"Dongkangliu, Shandong, China"
China_Shandong_LBIA_Zhou_Dynasty_Liangchun,36.70,118.00,guess,"Liangchun, Shandong, China"
China_Shandong_LBIA_Zhou_Dynasty_Wucun,36.70,118.00,guess,"Wucun, Shandong, China"
China_Shandong_N_Early-Middle_Dawenkou_Beiqian,36.55,120.55,site,"Beiqian, Jimo, Shandong, China"
China_Shandong_N_Houli_Bianbian,36.20,118.20,site,"Bianbian Cave, Yiyuan, Shandong, China"
China_Shandong_N_Houli_Boshan,36.50,117.85,site,"Boshan, Zibo, Shandong, China"
