label,lat,lon,precision,place
Irkutsk_EN_Popovskij,52.50,104.00,guess,"Popovskij, Irkutsk Oblast, Russia"
Irkutsk_EN_Shumilikha,55.00,102.50,guess,"Shumilikha, Angara valley, Irkutsk Oblast, Russia"
Irkutsk_LN-EBA_Zapleskino,53.10,103.40,guess,"Zapleskino, Angara valley, Irkutsk Oblast, Russia"
Irkutsk_LNBA_Glazkovo,52.28,104.28,site,"Glazkovo, Irkutsk, Russia"
Irkutsk_LNBA_Kachug,53.97,105.88,site,"Kachug, Upper Lena, Irkutsk Oblast, Russia"
Irkutsk_LNBA_Khaptsagai,54.00,106.00,guess,"Khaptsagai, Upper Lena, Irkutsk Oblast, Russia"
Irkutsk_LNBA_Makrushino,54.00,106.00,guess,"Makrushino, Upper Lena, Irkutsk Oblast, Russia"
Irkutsk_LNBA_Zhigalovo,54.81,105.16,site,"Zhigalovo, Irkutsk Oblast, Russia"
Irkutsk_LN_Shumilikha,55.00,102.50,guess,"Shumilikha, Angara valley, Irkutsk Oblast, Russia"
Irkutsk_LN_Ust-Ida,53.55,103.35,site,"Ust-Ida, Angara valley, Irkutsk Oblast, Russia"
Irkutsk_Late_Medieval_Ust-Belaya,52.85,103.55,site,"Ust-Belaya, Angara valley, Irkutsk Oblast, Russia"
Irkutsk_Late_Medieval_Zarubino,54.00,105.50,guess,"Zarubino, Irkutsk Oblast, Russia"
Irkutsk_MN_Shumilikha,55.00,102.50,guess,"Shumilikha, Angara valley, Irkutsk Oblast, Russia"
Irkutsk_N-EBA_Mys_Uyuga,53.05,106.85,site,"Mys Uyuga, Little Sea, Lake Baikal, Russia"
Irkutsk_N-EBA_Sokhter,53.10,106.90,guess,"Sokhter, Little Sea, Lake Baikal, Russia"
Irkutsk_N_Chastaja_Padi,52.50,104.20,guess,"Chastaja Padi, Irkutsk Oblast, Russia"
Irkutsk_N_Gorodische,52.50,104.20,guess,"Gorodische, Irkutsk Oblast, Russia"
Irkutsk_N_Kirpichnyj_Saraj,52.30,104.30,guess,"Kirpichnyj Saraj, Irkutsk, Russia"
Irkutsk_N_Korkino,52.30,104.40,guess,"Korkino, Irkutsk Oblast, Russia"
Irkutsk_N_Makarovo,54.00,106.10,site,"Makarovo, Upper Lena, Irkutsk Oblast, Russia"
Irkutsk_N_Sosnovyi_Mys,53.20,103.50,guess,"Sosnovyi Mys, Angara valley, Irkutsk Oblast, Russia"
Irkutsk_UP_Mal'ta'-Buret',52.84,103.54,site,"Mal'ta, Usolye district, Irkutsk Oblast, Russia"
Isle_of_Man_EBA,54.23,-4.55,country,"Isle of Man"
Isle_of_Man_Early_Medieval_Viking_Age,54.23,-4.55,country,"Isle of Man"
Israel_CA_Peki'in,32.98,35.33,site,"Peki'in Cave, Galilee, Israel"
Israel_Epipaleolithic_Natufian,32.65,35.05,region,"Mount Carmel (Raqefet/El-Wad), Israel"
Israel_IAII_Philistine_Ashkelon,31.66,34.55,site,"Ashkelon, Israel"
Israel_IAI_Philistine_Ashkelon,31.66,34.55,site,"Ashkelon, Israel"
Israel_IA_Abel_Beth_Maacah,33.26,35.58,site,"Tel Abel Beth Maacah, Upper Galilee, Israel"
Israel_IA_Megiddo,32.58,35.18,site,"Megiddo, Jezreel Valley, Israel"
Israel_IBA_Megiddo,32.58,35.18,site,"Megiddo, Jezreel Valley, Israel"
Israel_LBA_Ashkelon,31.66,34.55,site,"Ashkelon, Israel"
Israel_LBA_Hazor,33.02,35.57,site,"Tel Hazor, Upper Galilee, Israel"
Israel_LBA_Megiddo,32.58,35.18,site,"Megiddo, Jezreel Valley, Israel"
Israel_LBA_Tel_Shaddud,32.65,35.25,site,"Tel Shaddud, Jezreel Valley, Israel"
Israel_Late_Medieval-Early_Modern_Tell_el-Hesi,31.55,34.72,site,"Tell el-Hesi, Israel"
Israel_MBA_Hazor,33.02,35.57,site,"Tel Hazor, Upper Galilee, Israel"
Israel_MBA_Megiddo,32.58,35.18,site,"Megiddo, Jezreel Valley, Israel"
Israel_MBA_Yehud,32.03,34.89,site,"Yehud, Israel"
Israel_MLBA_Megiddo,32.58,35.18,site,"Megiddo, Jezreel Valley, Israel"
Israel_N_PPNB,31.80,35.15,region,"Motza / Kfar HaHoresh, Israel"
Italy_Abruzzo_CA_Grotta_Continenza,41.95,13.53,site,"Grotta Continenza, Trasacco, Abruzzo, Italy"
Italy_Abruzzo_LBA_Proto-Villanovan,42.35,13.40,region,"Abruzzo, Italy"
Italy_Abruzzo_Mesolithic_Grotta_Continenza,41.95,13.53,site,"Grotta Continenza, Trasacco, Abruzzo, Italy"
Italy_Abruzzo_N_Grotta_Continenza,41.95,13.53,site,"Grotta Continenza, Trasacco, Abruzzo, Italy"
Italy_Alto_Adige_CA_Ora/Auer,46.35,11.30,site,"Ora/Auer, South Tyrol, Italy"
Italy_Alto_Adige_Late_Antiquity-Early_Medieval_Burgusio,46.70,10.55,site,"Burgusio/Burgeis, Malles, South Tyrol, Italy"
Italy_Alto_Adige_MN,46.60,11.35,region,"South Tyrol, Italy"
Italy_Apulia_BA_Grotta_delle_Mura,40.95,17.30,site,"Grotta delle Mura, Monopoli, Apulia, Italy"
Italy_Apulia_CA_Grotta_Nisco,40.87,16.75,site,"Grotta Nisco, Cassano delle Murge, Apulia, Italy"
Italy_Apulia_High_Medieval_Foggia,41.46,15.55,site,"Foggia, Apulia, Italy"
Italy_Apulia_High_Medieval_Ordona,41.32,15.63,site,"Ordona (Herdonia), Apulia, Italy"
Italy_Apulia_IA_Messapic_Daunian_Ordona,41.32,15.63,site,"Ordona (Herdonia), Apulia, Italy"
Italy_Apulia_IA_Messapic_Daunian_Salapia,41.43,15.98,site,"Salapia, Cerignola, Apulia, Italy"
Italy_Apulia_IA_Messapic_Daunian_San_Giovanni_Rotondo,41.71,15.73,site,"San Giovanni Rotondo, Apulia, Italy"
Italy_Apulia_UP_Epigravettian_Grotta_delle_Mura,40.95,17.30,site,"Grotta delle Mura, Monopoli, Apulia, Italy"
Italy_Apulia_UP_Gravettian_Ostuni,40.73,17.58,site,"Grotta di Santa Maria di Agnano, Ostuni, Apulia, Italy"
Italy_Apulia_UP_Gravettian_Paglicci,41.65,15.62,site,"Grotta Paglicci, Rignano Garganico, Apulia, Italy"
Italy_Basilicata_Early_Medieval_Venosa,40.96,15.82,site,"Venosa, Basilicata, Italy"
Italy_Calabria_N_Grotta_di_Pietra_Sant'Angelo,39.90,16.35,site,"Grotta di Pietra Sant'Angelo, San Lorenzo Bellizzi, Calabria, Italy"
Italy_Campania_CA_Gaudo,40.43,15.00,site,"Gaudo, Paestum, Campania, Italy"
Italy_Campania_Roman_Empire_Pompeii,40.75,14.49,site,"Pompeii, Campania, Italy"
Italy_Emilia_Bell_Beaker,44.60,10.90,region,"Emilia, Italy"
Italy_Friuli_UP_Late_Epigravettian_Pradis,46.25,12.88,site,"Grotte di Pradis, Clauzetto, Friuli, Italy"
Italy_Lazio_BA_Pian_Sultano,42.10,11.80,site,"Pian Sultano, Tolfa, Lazio, Italy"
Italy_Lazio_BA_Regina_Margherita,41.76,13.36,site,"Grotta Regina Margherita, Collepardo, Lazio, Italy"
Italy_Lazio_CA_La_Sassa,41.42,13.25,site,"Grotta La Sassa, Sonnino, Lazio, Italy"
Italy_Lazio_CA_Monte_San_Biagio,41.35,13.35,site,"Monte San Biagio, Lazio, Italy"
Italy_Lazio_Early-High_Medieval_Rome,41.89,12.49,site,"Rome, Lazio, Italy"
Italy_Lazio_Early-High_Medieval_Tarquinia,42.25,11.76,site,"Tarquinia, Lazio, Italy"
Italy_Lazio_Early-Late_Medieval_Rome,41.89,12.49,site,"Rome, Lazio, Italy"
Italy_Lazio_Early-Late_Medieval_Villa_Magna,41.72,13.30,site,"Villa Magna, Anagni, Lazio, Italy"
Italy_Lazio_Early_Medieval_Rome,41.89,12.49,site,"Rome, Lazio, Italy"
Italy_Lazio_Early_Medieval_Tarquinia,42.25,11.76,site,"Tarquinia, Lazio, Italy"
Italy_Lazio_Early_Medieval_Villa_Magna,41.72,13.30,site,"Villa Magna, Anagni, Lazio, Italy"
Italy_Lazio_Early_Modern_Renaissance_Tivoli,41.96,12.80,site,"Tivoli, Lazio, Italy"
Italy_Lazio_Early_Modern_Rome,41.89,12.49,site,"Rome, Lazio, Italy"
Italy_Lazio_High_Medieval_Tarquinia,42.25,11.76,site,"Tarquinia, Lazio, Italy"
Italy_Lazio_High_Medieval_Villa_Magna,41.72,13.30,site,"Villa Magna, Anagni, Lazio, Italy"
Italy_Lazio_IA_Etruscan-Roman_Empire_Tarquinia,42.25,11.76,site,"Tarquinia, Lazio, Italy"
Italy_Lazio_IA_Etruscan-Roman_Republic_Tarquinia,42.25,11.76,site,"Tarquinia, Lazio, Italy"
Italy_Lazio_IA_Etruscan_Civitavecchia,42.09,11.80,site,"Civitavecchia, Lazio, Italy"
Italy_Lazio_IA_Etruscan_Tarquinia,42.25,11.76,site,"Tarquinia, Lazio, Italy"
Italy_Lazio_IA_Etruscan_Tarquinia_(Villanovan),42.25,11.76,site,"Tarquinia, Lazio, Italy"
Italy_Lazio_IA_Etruscan_Veio_Grotta_Gramiccia_(Villanovan),42.03,12.40,site,"Veio (Grotta Gramiccia), Lazio, Italy"
Italy_Lazio_IA_Latin/Rutulian_Ardea,41.61,12.55,site,"Ardea, Lazio, Italy"
Italy_Lazio_IA_Latin/Volscian_Boville_Ernica,41.64,13.47,site,"Boville Ernica, Frosinone, Lazio, Italy"
Italy_Lazio_IA_Latin_Castel_di_Decima,41.75,12.45,site,"Castel di Decima, Rome, Lazio, Italy"
Italy_Lazio_Late_Antiquity_Rome,41.89,12.49,site,"Rome, Lazio, Italy"
Italy_Lazio_Late_Antiquity_San_Ercolano,42.00,12.70,guess,"San Ercolano, Lazio, Italy"
Italy_Lazio_Late_Antiquity_Tarquinia,42.25,11.76,site,"Tarquinia, Lazio, Italy"
Italy_Lazio_Late_Medieval_Rome,41.89,12.49,site,"Rome, Lazio, Italy"
Italy_Lazio_Late_Medieval_Villa_Magna,41.72,13.30,site,"Villa Magna, Anagni, Lazio, Italy"
Italy_Lazio_N_Mora_Cavorso,41.89,13.17,site,"Grotta Mora Cavorso, Jenne, Lazio, Italy"
Italy_Lazio_Roman_Empire-Late_Antiquity_Isola_Sacra,41.75,12.25,site,"Isola Sacra, Fiumicino, Lazio, Italy"
Italy_Lazio_Roman_Empire-Late_Antiquity_Rome,41.89,12.49,site,"Rome, Lazio, Italy"
Italy_Lazio_Roman_Empire_Casale_del_Dolce,41.74,13.15,site,"Casale del Dolce, Anagni, Lazio, Italy"
Italy_Lazio_Roman_Empire_Isola_Sacra,41.75,12.25,site,"Isola Sacra, Fiumicino, Lazio, Italy"
Italy_Lazio_Roman_Empire_Mazzano_Romano,42.20,12.40,site,"Mazzano Romano, Lazio, Italy"
Italy_Lazio_Roman_Empire_Monterotondo,42.05,12.62,site,"Monterotondo, Lazio, Italy"
Italy_Lazio_Roman_Empire_Palestrina_Antina,41.84,12.89,site,"Palestrina, Lazio, Italy"
Italy_Lazio_Roman_Empire_Rome,41.89,12.49,site,"Rome, Lazio, Italy"
Italy_Lazio_Roman_Republic-Empire_Tarquinia,42.25,11.76,site,"Tarquinia, Lazio, Italy"
Italy_Lazio_Roman_Republic_Palestrina_Colombella,41.84,12.89,site,"Palestrina, Lazio, Italy"
Italy_Lazio_Roman_Republic_Palestrina_Selciata,41.84,12.89,site,"Palestrina, Lazio, Italy"
Italy_Lazio_Roman_Republic_Tarquinia,42.25,11.76,site,"Tarquinia, Lazio, Italy"
Italy_Liguria_UP_Epigravettian_Arene_Candide,44.16,8.32,site,"Arene Candide, Finale Ligure, Liguria, Italy"
Italy_Lombardy_CA_Remedello,45.23,10.37,site,"Remedello, Brescia, Lombardy, Italy"
Italy_Lombardy_EBA_Remedello,45.23,10.37,site,"Remedello, Brescia, Lombardy, Italy"
Italy_Marche_CA_Fontenoce,43.40,13.55,site,"Fontenoce, Recanati, Marche, Italy"
Italy_Marche_Early_Medieval_(Byzantine)_Pesaro,43.91,12.91,site,"Pesaro, Marche, Italy"
Italy_Marche_IA_Picene_Novilara,43.86,12.91,site,"Novilara, Pesaro, Marche, Italy"
Italy_Marche_IA_Picene_Sirolo-Numana,43.51,13.62,site,"Sirolo-Numana, Ancona, Marche, Italy"
Italy_Marche_N_Maddalena_di_Muccia,43.08,13.05,site,"Maddalena di Muccia, Macerata, Marche, Italy"
Italy_Marche_N_Ripabianca_di_Monterado,43.68,13.05,site,"Ripabianca di Monterado, Ancona, Marche, Italy"
Italy_Marche_Roman_Empire_Civitanova_Marche,43.31,13.73,site,"Civitanova Marche, Marche, Italy"
Italy_Marche_Roman_Empire_Urbino_Bivio,43.73,12.64,site,"Urbino, Marche, Italy"
Italy_Piedmont_Early_Medieval_Lombard_Period_Collegno,45.08,7.57,site,"Collegno, Turin, Piedmont, Italy"
Italy_Piedmont_Early_Medieval_Ostrogoth-Merovingian_Bardonecchia,45.08,6.70,site,"Bardonecchia, Turin, Piedmont, Italy"
Italy_Piedmont_Late_Antiquity-Early_Medieval_Roman-Lombard_Torino_Lavazza,45.07,7.69,site,"Turin (Lavazza site), Piedmont, Italy"
Italy_Romagna_CA_Gattolino,44.10,12.25,site,"Gattolino, Cesena, Romagna, Italy"
Italy_Trentino_BA_Mezzocorona,46.22,11.12,site,"Mezzocorona, Trentino, Italy"
Italy_Trentino_BA_Nogarole,46.20,11.10,guess,"Nogarole, Mezzolombardo, Trentino, Italy"
Italy_Trentino_BA_Romagnano,46.00,11.10,site,"Romagnano, Trento, Trentino, Italy"
Italy_Trentino_CA-EBA_Nogarole,46.20,11.10,guess,"Nogarole, Mezzolombardo, Trentino, Italy"
Italy_Trentino_CA-EBA_Paludei_di_Volano,45.92,11.07,site,"Paludei di Volano, Trentino, Italy"
Italy_Trentino_CA-EBA_Romagnano,46.00,11.10,site,"Romagnano, Trento, Trentino, Italy"
Italy_Trentino_CA-EBA_Solteri,46.08,11.12,site,"Solteri, Trento, Trentino, Italy"
Italy_Trentino_CA-EBA_Unknown_Site,46.07,11.12,region,"Trentino, Italy"
Italy_Trentino_CA_Mezzocorona,46.22,11.12,site,"Mezzocorona, Trentino, Italy"
Italy_Trentino_CA_Moletta_Patone,45.92,10.88,site,"Moletta Patone, Arco, Trentino, Italy"
Italy_Trentino_CA_Nogarole,46.20,11.10,guess,"Nogarole, Mezzolombardo, Trentino, Italy"
Italy_Trentino_CA_Romagnano,46.00,11.10,site,"Romagnano, Trento, Trentino, Italy"
Italy_Trentino_CA_Solteri,46.08,11.12,site,"Solteri, Trento, Trentino, Italy"
Italy_Trentino_CA_Unknown_Site,46.07,11.12,region,"Trentino, Italy"
Italy_Trentino_EBA-MBA_Unknown_Site,46.07,11.12,region,"Trentino, Italy"
Italy_Trentino_MBA_Unknown_Site,46.07,11.12,region,"Trentino, Italy"
Italy_Trentino_MN_La_Vela,46.08,11.10,site,"La Vela, Trento, Trentino, Italy"
Italy_Trentino_MN_Solteri,46.08,11.12,site,"Solteri, Trento, Trentino, Italy"
Italy_Trentino_MN_Unknown_Site,46.07,11.12,region,"Trentino, Italy"
Italy_Trentino_Mesolithic_Madonna_Bianca,46.05,11.13,site,"Madonna Bianca, Trento, Trentino, Italy"
Italy_Tuscany_Early-High_Medieval_Chiusi,43.02,11.95,site,"Chiusi, Siena, Tuscany, Italy"
Italy_Tuscany_Early_High_Medieval_Chiusi,43.02,11.95,site,"Chiusi, Siena, Tuscany, Italy"
Italy_Tuscany_Early_Medieval_Chiusi,43.02,11.95,site,"Chiusi, Siena, Tuscany, Italy"
Italy_Tuscany_Early_Medieval_Poggio_Pelliccia,42.87,10.97,site,"Poggio Pelliccia, Vetulonia, Grosseto, Tuscany, Italy"
Italy_Tuscany_High_Medieval_Chiusi,43.02,11.95,site,"Chiusi, Siena, Tuscany, Italy"
Italy_Tuscany_IA_Etruscan-Roman_Republic_Casenovole,42.98,11.30,site,"Casenovole, Civitella Paganico, Grosseto, Tuscany, Italy"
Italy_Tuscany_IA_Etruscan-Roman_Republic_Marsiliana_d'Albegna,42.55,11.35,site,"Marsiliana d'Albegna, Manciano, Grosseto, Tuscany, Italy"
Italy_Tuscany_IA_Etruscan-Roman_Republic_Vetulonia,42.86,10.97,site,"Vetulonia, Grosseto, Tuscany, Italy"
Italy_Tuscany_IA_Etruscan_Campiglia_dei_Foci,43.42,11.10,site,"Campiglia dei Foci, Colle di Val d'Elsa, Siena, Tuscany, Italy"
Italy_Tuscany_IA_Etruscan_Casenovole,42.98,11.30,site,"Casenovole, Civitella Paganico, Grosseto, Tuscany, Italy"
Italy_Tuscany_IA_Etruscan_Chiusi,43.02,11.95,site,"Chiusi, Siena, Tuscany, Italy"
Italy_Tuscany_IA_Etruscan_Dupiane,43.05,11.50,guess,"Dupiane, Siena province, Tuscany, Italy"
Italy_Tuscany_IA_Etruscan_Magliano_in_Toscana,42.60,11.29,site,"Magliano in Toscana, Grosseto, Tuscany, Italy"
Italy_Tuscany_IA_Etruscan_Marsiliana_d'Albegna,42.55,11.35,site,"Marsiliana d'Albegna, Manciano, Grosseto, Tuscany, Italy"
Italy_Tuscany_IA_Etruscan_Monteriggioni,43.39,11.22,site,"Monteriggioni, Siena, Tuscany, Italy"
Italy_Tuscany_IA_Etruscan_Poggio_Renzo,43.03,11.95,site,"Poggio Renzo, Chiusi, Tuscany, Italy"
Italy_Tuscany_IA_Etruscan_Vetulonia,42.86,10.97,site,"Vetulonia, Grosseto, Tuscany, Italy"
Italy_Tuscany_Late_Antiquity-Early_Medieval_Chiusi,43.02,11.95,site,"Chiusi, Siena, Tuscany, Italy"
Italy_Tuscany_Late_Antiquity_Chiusi,43.02,11.95,site,"Chiusi, Siena, Tuscany, Italy"
Italy_Tuscany_Late_Antiquity_Marsiliana_d'Albegna,42.55,11.35,site,"Marsiliana d'Albegna, Manciano, Grosseto, Tuscany, Italy"
Italy_Tuscany_Roman_Republic_Chiostraccio,43.38,11.20,site,"Chiostraccio, Monteriggioni, Siena, Tuscany, Italy"
Italy_Tuscany_Roman_Republic_Volterra,43.40,10.86,site,"Volterra, Pisa, Tuscany, Italy"
Italy_Veneto_BA_Broion,45.47,11.55,site,"Grotta del Broion, Colli Berici, Vicenza, Veneto, Italy"
Italy_Veneto_CA_Broion,45.47,11.55,site,"Grotta del Broion, Colli Berici, Vicenza, Veneto, Italy"
Italy_Veneto_EBA_Broion,45.47,11.55,site,"Grotta del Broion, Colli Berici, Vicenza, Veneto, Italy"
Italy_Veneto_IA-Roman_Republic_Cisalpine_Gaul_(Cenomani)_Verona,45.44,10.99,site,"Verona, Veneto, Italy"
Italy_Veneto_MBA_Olmo_di_Nogara,45.18,11.07,site,"Olmo di Nogara, Verona, Veneto, Italy"
Italy_Veneto_Mesolithic_Villabruna,46.07,11.90,site,"Riparo Villabruna, Sovramonte, Belluno, Veneto, Italy"
Italy_Veneto_UP_Epigravettian_Tagliente,45.60,10.97,site,"Riparo Tagliente, Stallavena, Verona, Veneto, Italy"
Japan_IA_Okhotsk_Hamanaka,45.43,141.03,site,"Hamanaka, Rebun Island, Hokkaido, Japan"
Japan_Iwade_Late_Kofun,34.26,135.32,site,"Iwade, Wakayama, Japan"
Japan_Jomon_Early,36.50,138.50,country,"Japan"
Japan_Jomon_Initial,36.50,138.50,country,"Japan"
Japan_Jomon_Late,36.50,138.50,country,"Japan"
Japan_Jomon_Middle,36.50,138.50,country,"Japan"
Japan_Yayoi_Kuma-Nishioda,33.50,130.50,site,"Kuma-Nishioda, Chikushino, Fukuoka, Japan"
Jordan_EBA_'Ain_Ghazal_(Levant_EBA_South),31.98,35.98,site,"'Ain Ghazal, Amman, Jordan"
Jordan_LBA-IA_Baq'ah,32.10,35.85,site,"Baq'ah Valley, Jordan"
Jordan_LBA_Baq'ah,32.10,35.85,site,"Baq'ah Valley, Jordan"
Jordan_N_PPNB,31.98,35.98,region,"'Ain Ghazal, Amman, Jordan"
Jordan_N_PPNC,31.98,35.98,region,"'Ain Ghazal, Amman, Jordan"
Kabardino-Balkaria_EBA_Steppe_Maykop,43.70,43.80,region,"Kabardino-Balkaria piedmont steppe, Russia"
Kabardino-Balkaria_Eneolithic_Kurganniy_(Eneolithic_Piedmont_Steppe),43.70,43.80,guess,"Kurganniy, Kabardino-Balkaria, Russia"
Kabardino-Balkaria_Eneolithic_Nalchik_(Eneolithic_Piedmont_Steppe),43.48,43.61,site,"Nalchik, Kabardino-Balkaria, Russia"
Kabardino-Balkaria_IA_Sarmatian_Zolka,43.85,43.30,site,"Zolskaya, Kabardino-Balkaria, Russia"
Kabardino-Balkaria_LBA-EIA_Koban_Zayukovo-3,43.60,43.32,site,"Zayukovo, Baksan district, Kabardino-Balkaria, Russia"
Kabardino-Balkaria_MBA,43.50,43.60,region,"Kabardino-Balkaria, Russia"
Kalmykia_Eneolithic_Sengeleevskiy,46.00,44.50,guess,"Kalmykia, Russia"
Kamchatka_Early_Modern,55.50,159.00,region,"Kamchatka, Russia"
Karachay-Cherkessia_Late_Antiquity-Early_Medieval_Alan,43.90,41.90,region,"Karachay-Cherkessia, Russia"
Kazakhstan_BA_Zevakinskiy,50.50,82.00,site,"Zevakino, Shemonaikha, East Kazakhstan"
Kazakhstan_CA_Botai,53.28,67.60,site,"Botai, Akmola Region, Kazakhstan"
