label,lat,lon,precision,place
Eastern_Uttar_Pradeshi_Brahmin,25.32,82.97,region,"Varanasi, eastern Uttar Pradesh, India"
Eastern_Uttar_Pradeshi_Kalal,25.32,82.97,region,"Varanasi, eastern Uttar Pradesh, India"
Eastern_Uttar_Pradeshi_Teli,25.32,82.97,region,"Varanasi, eastern Uttar Pradesh, India"
Egyptian_Arab_Muslim,30.04,31.24,country,"Cairo, Egypt"
Egyptian_Arab_Muslim_Alexandria,31.20,29.92,site,"Alexandria, Egypt"
Egyptian_Arab_Muslim_Beheira,31.04,30.47,district,"Damanhur, Beheira, Egypt"
Egyptian_Arab_Muslim_Cairo,30.04,31.24,site,"Cairo, Egypt"
Egyptian_Arab_Muslim_Dakahlia,31.04,31.38,district,"Mansoura, Dakahlia, Egypt"
Egyptian_Arab_Muslim_Gharbia,30.79,31.00,district,"Tanta, Gharbia, Egypt"
Egyptian_Arab_Muslim_Giza,30.01,31.21,district,"Giza, Egypt"
Egyptian_Arab_Muslim_Luxor,25.69,32.64,site,"Luxor, Egypt"
Egyptian_Arab_Muslim_Qalyubia,30.46,31.18,district,"Banha, Qalyubia, Egypt"
Egyptian_Arab_Muslim_Sharqia,30.59,31.50,district,"Zagazig, Sharqia, Egypt"
Egyptian_Copt,27.18,31.18,ethnic,"Asyut, Egypt"
Egyptian_Copt_Sudan,15.50,32.56,ethnic,"Khartoum, Sudan"
Elmolo,2.75,36.72,ethnic,"Loiyangalani, Lake Turkana, Kenya"
Emirati,24.45,54.38,country,"Abu Dhabi, United Arab Emirates"
Emirati_Arab,24.45,54.38,country,"Abu Dhabi, United Arab Emirates"
English,52.50,-1.50,country,"England, United Kingdom"
Eritrean,15.34,38.93,country,"Asmara, Eritrea"
Esan,6.75,6.13,ethnic,"Ekpoma, Edo State, Nigeria"
Estonian,59.44,24.75,country,"Tallinn, Estonia"
Even,62.00,150.00,ethnic,"Magadan/Yakutia, Russia"
Even_(European-Mixed),62.00,150.00,ethnic,"Magadan/Yakutia, Russia"
Evenk,64.28,100.23,ethnic,"Tura, Evenkia, Krasnoyarsk Krai, Russia"
Evenk_Khabarovsk,52.00,136.50,district,"Khabarovsk Krai, Russia"
Evenk_Khabarovsk_(European-Mixed),52.00,136.50,district,"Khabarovsk Krai, Russia"
Evenk_Zabaykalsky,53.60,115.60,district,"Tungokochen, Zabaykalsky Krai, Russia"
Filipino,14.60,120.98,country,"Manila, Philippines"
Filipino_Luzon,15.50,121.00,region,"Luzon, Philippines"
Finnish,60.17,24.94,country,"Helsinki, Finland"
Finnish_Central,62.24,25.75,region,"Jyvaskyla, Central Finland"
Finnish_East,62.89,27.68,region,"Kuopio, eastern Finland"
Finnish_Ingria,59.70,30.00,region,"Ingria, Leningrad Oblast, Russia"
Finnish_North,65.01,25.47,region,"Oulu, northern Finland"
Finnish_Southeast,61.06,28.19,region,"Lappeenranta, southeastern Finland"
Finnish_Southwest,60.45,22.27,region,"Turku, southwestern Finland"
Flemish_Belgium,51.05,3.72,region,"Ghent, Flanders, Belgium"
Flemish_France_Nord,51.03,2.38,district,"Dunkirk, Nord, France"
Formosan,23.70,121.20,ethnic,"central-eastern Taiwan"
Frafra_Nankam,10.79,-0.85,ethnic,"Bolgatanga, Upper East Region, Ghana"
French,48.86,2.35,country,"Paris, France"
French_Arpitan_Auvergne-Rhone-Alpes_Isere,45.19,5.72,district,"Grenoble, Isere, France"
French_Arpitan_Auvergne-Rhone-Alpes_Loire,45.44,4.39,district,"Saint-Etienne, Loire, France"
French_Arpitan_Auvergne-Rhone-Alpes_Rhone,45.76,4.84,district,"Lyon, Rhone, France"
French_Arpitan_Auvergne-Rhone-Alpes_Savoie,45.57,5.92,district,"Chambery, Savoie, France"
French_Arpitan_Bourgogne-Franche-Comte_Jura,46.67,5.55,district,"Lons-le-Saunier, Jura, France"
French_Canadian,46.81,-71.21,region,"Quebec City, Quebec, Canada"
French_Occitan_Auvergne-Rhone-Alpes_Ardeche,44.74,4.60,district,"Privas, Ardeche, France"
French_Occitan_Auvergne-Rhone-Alpes_Drome,44.93,4.89,district,"Valence, Drome, France"
French_Occitan_Auvergne-Rhone-Alpes_Haute-Loire,45.04,3.89,district,"Le Puy-en-Velay, Haute-Loire, France"
French_Occitan_Auvergne-Rhone-Alpes_Puy-de-Dome,45.78,3.08,district,"Clermont-Ferrand, Puy-de-Dome, France"
French_Occitan_Nouvelle-Aquitaine_Correze,45.27,1.77,district,"Tulle, Correze, France"
French_Occitan_Nouvelle-Aquitaine_Creuse,46.17,1.87,district,"Gueret, Creuse, France"
French_Occitan_Nouvelle-Aquitaine_Dordogne,45.18,0.72,district,"Perigueux, Dordogne, France"
French_Occitan_Nouvelle-Aquitaine_Gironde,44.84,-0.58,district,"Bordeaux, Gironde, France"
French_Occitan_Nouvelle-Aquitaine_Haute-Vienne,45.83,1.26,district,"Limoges, Haute-Vienne, France"
French_Occitan_Nouvelle-Aquitaine_Landes_Chalosse,43.70,-0.80,district,"Chalosse, Landes, France"
French_Occitan_Nouvelle-Aquitaine_Landes_Chalosse_Dax,43.71,-1.05,site,"Dax, Landes, France"
French_Occitan_Nouvelle-Aquitaine_Pyrenees-Atlantiques_Bearn,43.30,-0.37,district,"Pau, Bearn, France"
French_Occitan_Occitanie_Aveyron,44.35,2.57,district,"Rodez, Aveyron, France"
French_Occitan_Occitanie_Gard,43.84,4.36,district,"Nimes, Gard, France"
French_Occitan_Occitanie_Haute-Garonne,43.60,1.44,district,"Toulouse, Haute-Garonne, France"
French_Occitan_Occitanie_Hautes-Pyrenees_Bigorre,43.23,0.07,district,"Tarbes, Bigorre, France"
French_Occitan_Occitanie_Hautes-Pyrenees_Bigorre_Lourdes,43.09,-0.05,site,"Lourdes, Hautes-Pyrenees, France"
French_Occitan_Occitanie_Herault,43.61,3.88,district,"Montpellier, Herault, France"
French_Occitan_Occitanie_Lozere,44.52,3.50,district,"Mende, Lozere, France"
French_Occitan_Occitanie_Tarn,43.93,2.15,district,"Albi, Tarn, France"
French_Occitan_Provence-Alpes-Cote_d'Azur,43.53,5.45,region,"Aix-en-Provence, Provence, France"
French_Occitan_Provence-Alpes-Cote_d'Azur_Alpes-de-Haute-Provence,44.09,6.24,district,"Digne-les-Bains, Alpes-de-Haute-Provence, France"
French_Occitan_Provence-Alpes-Cote_d'Azur_Bouches-du-Rhone,43.30,5.37,district,"Bouches-du-Rhone, France"
French_Occitan_Provence-Alpes-Cote_d'Azur_Bouches-du-Rhone_Marseille,43.30,5.37,site,"Marseille, France"
French_Oil_Bourgogne-Franche-Comte_Cote-d'Or,47.32,5.04,district,"Dijon, Cote-d'Or, France"
French_Oil_Bourgogne-Franche-Comte_Doubs,47.24,6.02,district,"Besancon, Doubs, France"
French_Oil_Bourgogne-Franche-Comte_Haute-Saone,47.62,6.16,district,"Vesoul, Haute-Saone, France"
French_Oil_Bourgogne-Franche-Comte_Nievre,46.99,3.16,district,"Nevers, Nievre, France"
French_Oil_Bourgogne-Franche-Comte_Saone-et-Loire,46.31,4.83,district,"Macon, Saone-et-Loire, France"
French_Oil_Bourgogne-Franche-Comte_Yonne,47.80,3.57,district,"Auxerre, Yonne, France"
