label,lat,lon,precision,place
France_FN_Brittany,48.20,-2.90,region,"Brittany, France"
France_FN_Grand_Est,48.70,6.20,region,"Grand Est, France"
France_IA1_Hallstatt_C-Early_La_Tene_Grand_Est,48.70,6.20,region,"Grand Est, France"
France_IA1_Hallstatt_D-Early_La_Tene_Grand_Est,48.70,6.20,region,"Grand Est, France"
France_IA1_Hallstatt_D-Early_La_Tene_Occitanie,43.70,2.50,region,"Occitanie, France"
France_IA1_Hallstatt_D_Hauts-de-France,50.00,2.80,region,"Hauts-de-France, France"
France_IA1_Hallstatt_D_Occitanie,43.70,2.50,region,"Occitanie, France"
France_IA1_Hallstatt_Grand_Est,48.70,6.20,region,"Grand Est, France"
France_IA2_La_Tene_Bourgogne-Franche-Comte,47.20,5.00,region,"Bourgogne-Franche-Comte, France"
France_IA2_La_Tene_Grand_Est,48.70,6.20,region,"Grand Est, France"
France_IA2_La_Tene_Hauts-de-France,50.00,2.80,region,"Hauts-de-France, France"
France_IA2_La_Tene_Normandy,49.10,0.20,region,"Normandy, France"
France_IA2_La_Tene_Occitanie,43.70,2.50,region,"Occitanie, France"
France_IA2_Provence_Celto-Ligurian,43.50,5.40,region,"Provence, France"
France_LBA_Grand_Est,48.70,6.20,region,"Grand Est, France"
France_LBA_Occitanie,43.70,2.50,region,"Occitanie, France"
France_LN-EBA_Dolmen_des_Fades,43.30,2.72,site,"Dolmen des Fades, Pepieux, Aude, France"
France_LN-EBA_Grotte_Mandrin,44.47,4.75,site,"Grotte Mandrin, Malataverne, Drome, France"
France_LN-EBA_Veraza_La_Clape,43.18,3.15,site,"La Clape, Aude/Herault, France"
France_LN_Breviandes_les_Pointes_et_les_Grevottes,48.26,4.10,site,"Breviandes, Aube, France"
France_LN_Ferrieres_Aven_de_la_Boucle,43.87,3.90,site,"Aven de la Boucle, Corconne, Gard, France"
France_LN_Ferrieres_Mas_Rouge,43.60,3.90,guess,"Mas Rouge, Montpellier area, Herault, France"
France_LN_Megalithic,47.00,2.50,country,France
France_LN_Moussey,48.22,4.02,guess,"Moussey, Aube, France"
France_Late_Antiquity-Early_Medieval_Chausse_Saint-Pierre,47.60,1.36,guess,"Chausse Saint-Pierre, central France"
France_Late_Antiquity-Early_Medieval_Metz,49.12,6.18,site,"Metz, Moselle, France"
France_Late_Antiquity-Early_Medieval_Saint-Lupien,47.19,-1.55,site,"Saint-Lupien, Reze, Loire-Atlantique, France"
France_Late_Antiquity_Sarrebourg,48.73,7.05,site,"Sarrebourg, Moselle, France"
France_Late_Antiquity_Vendeuil-Caply,49.60,2.27,site,"Vendeuil-Caply, Oise, France"
France_Late_Medieval_Metz,49.12,6.18,site,"Metz, Moselle, France"
France_MBA_Aven_de_la_Boucle,43.87,3.90,site,"Aven de la Boucle, Corconne, Gard, France"
France_MBA_Grotte_Mandrin,44.47,4.75,site,"Grotte Mandrin, Malataverne, Drome, France"
France_MBA_La_Clape,43.18,3.15,site,"La Clape, Aude/Herault, France"
France_MLN_Clos_de_Roque,43.45,5.86,site,"Clos de Roque, Saint-Maximin-la-Sainte-Baume, Var, France"
France_MLN_Fleury-sur-Orne,49.14,-0.37,site,"Fleury-sur-Orne, Calvados, France"
France_MLN_Mont-Aime,48.87,4.00,site,"Mont-Aime, Bergeres-les-Vertus, Marne, France"
France_MN1_Cerny_Grand_Est,48.70,6.20,region,"Grand Est, France"
France_MN1_Cerny_Ile-de-France,48.80,2.40,region,"Ile-de-France, France"
France_MN1_Grossgartach_Grand_Est,48.60,7.60,region,"Alsace, Grand Est, France"
France_MN2_BORS-Michelsberg_Grand_Est,48.70,6.20,region,"Grand Est, France"
France_MN2_Grand_Est,48.70,6.20,region,"Grand Est, France"
France_MN2_Michelsberg_Hauts-de-France,50.00,2.80,region,"Hauts-de-France, France"
France_MN2_Noyen_Grand_Est,48.70,6.20,region,"Grand Est, France"
France_MN_Chasseen-LN_Ferrieres_Aven_de_la_Boucle,43.87,3.90,site,"Aven de la Boucle, Corconne, Gard, France"
France_MN_Chasseen_Aven_de_la_Boucle,43.87,3.90,site,"Aven de la Boucle, Corconne, Gard, France"
France_MN_Chasseen_Champ_du_Poste,43.21,2.35,site,"Champ du Poste, Carcassonne, Aude, France"
France_MN_Chasseen_Le_Cres,43.35,3.22,site,"Le Cres, Beziers, Herault, France"
France_MN_Epicardial-Early_Chasseen_Grotte_Gazel,43.35,2.45,site,"Grotte Gazel, Salleles-Cabardes, Aude, France"
France_MN_Fleury-sur-Orne,49.14,-0.37,site,"Fleury-sur-Orne, Calvados, France"
"France_MN_Gurgy_""les_Noisats""",47.87,3.55,site,"Gurgy, Yonne, France"
France_MN_Lingolsheim,48.56,7.68,site,"Lingolsheim, Bas-Rhin, France"
France_MN_Obernai,48.46,7.48,site,"Obernai, Bas-Rhin, France"
France_MN_Prisse-la-Charriere,46.30,-0.45,site,"Prisse-la-Charriere, Deux-Sevres, France"
France_Medieval_Brittany,48.20,-2.90,region,"Brittany, France"
France_Mesolithic_Champigny,48.82,2.51,guess,"Champigny-sur-Marne, Val-de-Marne, France"
France_Mesolithic_Cuiry-les-Chaudardes,49.40,3.73,site,"Cuiry-les-Chaudardes, Aisne, France"
France_Mesolithic_Farman,49.20,4.00,guess,"Farman, Marne area, northern France"
France_Mesolithic_Hoedic,47.34,-2.87,site,"Hoedic island, Morbihan, France"
France_Mesolithic_Maisons-Alfort,48.80,2.44,site,"Maisons-Alfort, Val-de-Marne, France"
France_Mesolithic_Nouvelle-Aquitaine,44.90,0.30,region,"Nouvelle-Aquitaine, France"
France_Mesolithic_Ranchot,47.14,5.62,site,"Ranchot, Jura, France"
France_Mesolithic_Rochedane,47.38,6.80,site,"Rochedane, Villars-sous-Dampjoux, Doubs, France"
France_Mesolithic_Teviec,47.53,-3.15,site,"Teviec, Morbihan, France"
France_Roman_Empire-Late_Antiquity_Sarrebourg,48.73,7.05,site,"Sarrebourg, Moselle, France"
France_UP_Gravettian_Fournol,44.60,1.60,guess,"Grotte de Fournol, Lot, France"
France_UP_Gravettian_Ormesson,48.55,2.55,site,"Ormesson, Seine-et-Marne, France"
France_UP_Magdalenian_La_Marche,46.40,0.73,site,"La Marche, Lussac-les-Chateaux, Vienne, France"
France_UP_Magdalenian_Rigney,47.35,6.13,site,"Rigney, Doubs, France"
French_Polynesia_150BP,-17.65,-149.43,country,"Tahiti, French Polynesia"
Gaziantep_EBA_Tilbasar,36.90,37.55,site,"Tilbesar, Gaziantep, Turkey"
Gaziantep_High_Medieval,37.07,37.38,district,"Gaziantep, Turkey"
Georgia_EBA_Kura-Araxes_Doghlauri,41.95,44.45,guess,"Doghlauri, Shida Kartli, Georgia"
Georgia_EBA_Kura-Araxes_Dzedzvebi,41.42,43.68,guess,"Dzedzvebi, near Chikiani, southern Georgia"
Georgia_LBA_Didnauri,41.85,45.70,guess,"Didnauri, Kakheti, Georgia"
Georgia_LBA_Nazarlebi,41.40,45.00,guess,"Nazarlebi, Kvemo Kartli, Georgia"
Georgia_LN_Shulaveri-Shomutepe,41.35,44.75,site,"Shulaveri, Kvemo Kartli, Georgia"
Georgia_Mesolithic_Trialetian_Kotias_Klde_(CHG),42.35,42.85,site,"Kotias Klde, Imereti, Georgia"
Georgia_UP_Dzudzuana,42.40,43.25,site,"Dzudzuana cave, Chiatura, Imereti, Georgia"
Georgia_UP_Kotias_Klde,42.35,42.85,site,"Kotias Klde, Imereti, Georgia"
Georgia_UP_Satsurblia_(CHG),42.37,42.62,site,"Satsurblia cave, Imereti, Georgia"
Germany_BA_Tollense_(Female_Outlier),53.72,13.30,site,"Tollense valley, Mecklenburg-Vorpommern, Germany"
Germany_BA_Tollense_(I2a_Group),53.72,13.30,site,"Tollense valley, Mecklenburg-Vorpommern, Germany"
Germany_BA_Tollense_(R1a_Outlier),53.72,13.30,site,"Tollense valley, Mecklenburg-Vorpommern, Germany"
Germany_BA_Tollense_(R1b_Group),53.72,13.30,site,"Tollense valley, Mecklenburg-Vorpommern, Germany"
Germany_Bell_Beaker_Bavaria,48.80,11.50,region,"Bavaria, Germany"
Germany_Bell_Beaker_Bavaria_Lech_Valley,48.40,10.90,district,"Lech valley, near Augsburg, Bavaria, Germany"
Germany_Bell_Beaker_Rhineland-Palatinate_Rhine-Main,49.90,8.30,district,"Rhine-Main area, Rhineland-Palatinate, Germany"
Germany_Bell_Beaker_Saxony-Anhalt_Mittelelbe-Saale,51.50,11.90,district,"Mittelelbe-Saale, Saxony-Anhalt, Germany"
Germany_Corded_Ware,51.00,10.00,country,Germany
Germany_EBA_Lech_Valley,48.40,10.90,district,"Lech valley, near Augsburg, Bavaria, Germany"
Germany_EBA_Singen,47.76,8.84,site,"Singen, Baden-Wurttemberg, Germany"
Germany_EBA_Unetice,51.50,11.90,district,"Mittelelbe-Saale, Saxony-Anhalt, Germany"
Germany_EIA_Hallstatt_D_Asperg-Grafenbuehl,48.91,9.14,site,"Grafenbuhl, Asperg, Baden-Wurttemberg, Germany"
Germany_EIA_Hallstatt_D_Eberdingen-Hochdorf,48.90,9.00,site,"Eberdingen-Hochdorf, Baden-Wurttemberg, Germany"
Germany_EIA_Hallstatt_D_Heuneburg,48.09,9.41,site,"Heuneburg, Herbertingen, Baden-Wurttemberg, Germany"
Germany_EIA_Hallstatt_D_Magdalenenberg,48.05,8.45,site,"Magdalenenberg, Villingen, Baden-Wurttemberg, Germany"
Germany_EIA_Hallstatt_D_Romerhugel,48.90,9.20,site,"Romerhugel, Ludwigsburg, Baden-Wurttemberg, Germany"
Germany_EIA_Singen,47.76,8.84,site,"Singen, Baden-Wurttemberg, Germany"
Germany_EN_Halberstadt-Sonntagsfeld,51.90,11.05,site,"Halberstadt-Sonntagsfeld, Saxony-Anhalt, Germany"
Germany_EN_LBK_Derenburg-Meerenstieg,51.87,10.92,site,"Derenburg-Meerenstieg, Saxony-Anhalt, Germany"
Germany_EN_LBK_Dillingen-Steinheim,48.58,10.49,site,"Dillingen-Steinheim, Bavaria, Germany"
Germany_EN_LBK_Essenbach-Ammerbreite,48.63,12.22,site,"Essenbach-Ammerbreite, Bavaria, Germany"
Germany_EN_LBK_Halberstadt,51.90,11.05,site,"Halberstadt, Saxony-Anhalt, Germany"
Germany_EN_LBK_Herxheim,49.15,8.20,site,"Herxheim bei Landau, Rhineland-Palatinate, Germany"
Germany_EN_LBK_Karsdorf,51.27,11.65,site,"Karsdorf, Saxony-Anhalt, Germany"
Germany_EN_LBK_Schwetzingen,49.38,8.57,site,"Schwetzingen, Baden-Wurttemberg, Germany"
Germany_EN_LBK_Stuttgart-Muhlhausen,48.85,9.22,site,"Stuttgart-Muhlhausen, Germany"
Germany_EN_LBK_Unterwiederstedt,51.65,11.55,site,"Unterwiederstedt, Saxony-Anhalt, Germany"
Germany_EUP_Lincombian-Ranisian-Jerzmanowician_Ihlsenhohle,50.66,11.57,site,"Ilsenhohle, Ranis, Thuringia, Germany"
Germany_Early_Medieval_Alemannic_Niederstotzingen,48.55,10.24,site,"Niederstotzingen, Baden-Wurttemberg, Germany"
Germany_Early_Medieval_Altenerding-Klettham,48.30,11.90,site,"Altenerding-Klettham, Erding, Bavaria, Germany"
Germany_Early_Medieval_Baiuvaric_Altenerding-Klettham,48.30,11.90,site,"Altenerding-Klettham, Erding, Bavaria, Germany"
Germany_Early_Medieval_Baiuvaric_Straubing-Bajuwarenstrasse,48.88,12.57,site,"Straubing-Bajuwarenstrasse, Bavaria, Germany"
Germany_Early_Medieval_Barbing-Irlmauth,48.99,12.22,site,"Barbing-Irlmauth, near Regensburg, Bavaria, Germany"
Germany_Early_Medieval_Drantum,52.85,8.20,site,"Drantum, Emstek, Lower Saxony, Germany"
Germany_Early_Medieval_Dunum,53.60,7.62,site,"Dunum, East Frisia, Lower Saxony, Germany"
Germany_Early_Medieval_Hannover-Anderten,52.35,9.85,site,"Hannover-Anderten, Lower Saxony, Germany"
Germany_Early_Medieval_Liebenau,52.60,9.10,site,"Liebenau, Lower Saxony, Germany"
Germany_Early_Medieval_Merovingian_Lauchheim,48.87,10.24,site,"Lauchheim, Baden-Wurttemberg, Germany"
Germany_Early_Medieval_Schortens,53.53,7.95,site,"Schortens, Lower Saxony, Germany"
Germany_Early_Medieval_Straubing-Bajuwarenstrasse,48.88,12.57,site,"Straubing-Bajuwarenstrasse, Bavaria, Germany"
Germany_Early_Medieval_Zetel,53.42,7.98,site,"Zetel, Lower Saxony, Germany"
Germany_Early_Modern_Dresden_Frauenkirche_(German_Saxony),51.05,13.74,site,"Frauenkirche, Dresden, Saxony, Germany"
Germany_Early_Modern_Ellwangen,48.96,10.13,site,"Ellwangen, Baden-Wurttemberg, Germany"
Germany_FN_Anselfingen,47.85,8.77,site,"Anselfingen, Engen, Baden-Wurttemberg, Germany"
Germany_High-Late_Medieval_Krakauer_Berg,51.53,11.99,guess,"Krakauer Berg, near Halle, Saxony-Anhalt, Germany"
Germany_High_Medieval_Petersberg_Kleiner_Madron,47.74,12.12,site,"Petersberg, Flintsbach am Inn, Bavaria, Germany"
Germany_High_Medieval_Rathausmarkt,53.55,9.99,guess,"Rathausmarkt, Hamburg, Germany"
Germany_LBA_Halberstadt,51.90,11.05,site,"Halberstadt, Saxony-Anhalt, Germany"
Germany_LIA-Early_Medieval_Hassleben,51.10,11.05,site,"Hassleben, Thuringia, Germany"
Germany_LIA_La_Tene_Alte_Burg,48.14,9.30,site,"Alte Burg, Langenenslingen, Baden-Wurttemberg, Germany"
Germany_LN_Alberstedt,51.35,11.60,site,"Alberstedt, Saxony-Anhalt, Germany"
Germany_LN_Benzigerode_Heimburg,51.80,10.93,site,"Benzingerode-Heimburg, Harz, Saxony-Anhalt, Germany"
Germany_LN_Karsdorf,51.27,11.65,site,"Karsdorf, Saxony-Anhalt, Germany"
Germany_LN_Ostorf,53.60,11.40,site,"Ostorf, Schwerin, Mecklenburg, Germany"
Germany_LN_Wartberg,51.20,9.10,region,"Wartberg, northern Hesse, Germany"
Germany_LN_Weyhe_Dreye,53.00,8.80,site,"Dreye, Weyhe, Lower Saxony, Germany"
Germany_Late_Antiquity-Early_Medieval_Alemannic-Frankish_Burgweinting,48.98,12.13,site,"Burgweinting, Regensburg, Bavaria, Germany"
Germany_Late_Antiquity-Early_Medieval_Alt-Inden,50.87,6.36,site,"Alt-Inden, North Rhine-Westphalia, Germany"
Germany_Late_Antiquity-Early_Medieval_Alteglofsheim,48.92,12.19,site,"Alteglofsheim, Bavaria, Germany"
Germany_Late_Antiquity-Early_Medieval_Baiuvaric_Altheim,48.62,12.15,site,"Altheim, Landshut, Bavaria, Germany"
Germany_Late_Antiquity-Early_Medieval_Barbing-Irlmauth,48.99,12.22,site,"Barbing-Irlmauth, near Regensburg, Bavaria, Germany"
Germany_Late_Antiquity-Early_Medieval_Burgweinting,48.98,12.13,site,"Burgweinting, Regensburg, Bavaria, Germany"
Germany_Late_Antiquity-Early_Medieval_Hassleben,51.10,11.05,site,"Hassleben, Thuringia, Germany"
Germany_Late_Antiquity-Early_Medieval_Hiddestorf,52.30,9.68,site,"Hiddestorf, Hemmingen, Lower Saxony, Germany"
Germany_Late_Antiquity-Early_Medieval_Issendorf,53.55,9.53,site,"Issendorf, near Stade, Lower Saxony, Germany"
Germany_Late_Antiquity-Early_Medieval_Straubing-Bajuwarenstrasse,48.88,12.57,site,"Straubing-Bajuwarenstrasse, Bavaria, Germany"
Germany_Late_Antiquity_Freiham-Nord_Roman_Soldier,48.15,11.42,site,"Freiham-Nord, Munich, Bavaria, Germany"
Germany_Late_Antiquity_Haven,52.70,9.20,guess,"Haven, Lower Saxony, Germany"
Germany_Late_Antiquity_Issendorf,53.55,9.53,site,"Issendorf, near Stade, Lower Saxony, Germany"
Germany_Late_Medieval-Early_Modern_Ellwangen,48.96,10.13,site,"Ellwangen, Baden-Wurttemberg, Germany"
Germany_Late_Medieval_Ashkenazi_Jew_Erfurt,50.98,11.03,site,"Erfurt, Thuringia, Germany"
Germany_Late_Medieval_Lubeck,53.87,10.69,site,"Lubeck, Germany"
Germany_MBA_Lech_Valley,48.40,10.90,district,"Lech valley, near Augsburg, Bavaria, Germany"
Germany_MBA_Tumulus,48.80,11.00,region,"southern Germany"
Germany_MN_A_Funnelbeaker_(TRB),53.00,11.00,region,"northern Germany"
Germany_MN_Baalberge,51.73,11.75,site,"Baalberge, Saxony-Anhalt, Germany"
Germany_MN_Blatterhohle,51.38,7.48,site,"Blatterhohle, Hagen, North Rhine-Westphalia, Germany"
Germany_MN_Erwitte-Schmerlecke,51.60,8.32,site,"Erwitte-Schmerlecke, North Rhine-Westphalia, Germany"
Germany_MN_Esperstedt,51.35,11.62,site,"Esperstedt, Saxony-Anhalt, Germany"
Germany_MN_Salzmuende,51.53,11.83,site,"Salzmunde, Saxony-Anhalt, Germany"
Germany_Mesolithic_Bad_Durrenberg,51.30,12.07,site,"Bad Durrenberg, Saxony-Anhalt, Germany"
Germany_Mesolithic_Bockstein,48.55,10.17,site,"Bocksteinhohle, Lone valley, Baden-Wurttemberg, Germany"
Germany_Mesolithic_Bottendorf,51.31,11.32,site,"Bottendorf, Thuringia, Germany"
Germany_Mesolithic_Criewen,53.03,14.30,site,"Criewen, Schwedt, Brandenburg, Germany"
Germany_Mesolithic_Drigge,54.28,13.20,site,"Drigge, Rugen, Mecklenburg, Germany"
Germany_Mesolithic_Falkenstein,48.05,9.00,site,"Falkensteinhohle, Swabian Alb, Germany"
Germany_Mesolithic_Gross_Fredenwalde,53.15,13.80,site,"Gross Fredenwalde, Brandenburg, Germany"
Germany_Mesolithic_Tangermunde,52.54,11.97,site,"Tangermunde, Saxony-Anhalt, Germany"
Germany_Mesolithic_Urdhohle,50.68,11.62,site,"Urdhohle, Dobritz, Thuringia, Germany"
Germany_UP_Late_Magdalenian-Federmesser_Oberkassel,50.72,7.17,site,"Bonn-Oberkassel, Germany"
Germany_UP_Magdalenian_Brillenhohle,48.40,9.78,site,"Brillenhohle, Blaubeuren, Baden-Wurttemberg, Germany"
Germany_UP_Magdalenian_Burkardtshohle,48.52,9.62,site,"Burkhardtshohle, Westerheim, Baden-Wurttemberg, Germany"
Germany_UP_Magdalenian_Hohle_Fels,48.38,9.75,site,"Hohle Fels, Schelklingen, Baden-Wurttemberg, Germany"
Gorno-Altai_EBA_Afanasievo,50.70,86.20,region,"Gorno-Altai, Altai Republic, Russia"
Gorno-Altai_IA_Sary-Bel,50.60,86.30,guess,"Sary-Bel kurgan, Ongudai, Altai Republic, Russia"
Gorno-Altai_IA_Verh-Uimon,50.20,85.85,site,"Verkh-Uymon, Ust-Koksa, Altai Republic, Russia"
Great_Andamanese_100BP,12.50,92.90,ethnic,"Andaman Islands, India"
Greece_Archaic_Phocis,38.48,22.50,district,"Phocis (Delphi), Greece"
Greece_EBA_Cycladic_Koufonisi,36.94,25.60,site,"Koufonisi, Cyclades, Greece"
Greece_EBA_Early_Helladic_Lazarides,37.72,23.47,site,"Lazarides, Aegina, Greece"
Greece_EBA_Early_Helladic_Manika,38.47,23.60,site,"Manika, Chalkis, Euboea, Greece"
Greece_EBA_Early_Helladic_Nea_Styra,38.15,24.23,site,"Nea Styra, Euboea, Greece"
Greece_EBA_Early_Helladic_Perachora,38.03,22.86,site,"Perachora, Corinthia, Greece"
Greece_EBA_Early_Helladic_Sarakenos,38.45,23.20,site,"Sarakenos cave, Akraifnio, Boeotia, Greece"
Greece_EBA_Minoan_Petras,35.20,26.12,site,"Petras, Sitia, Crete, Greece"
